statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,-0.11195363665214506,0.001509221618180692,-0.11366535876056663,-0.11197888116326707,-0.10992138137964859,8
post_intervention_mean_magnetization,-0.28456689296105353,0.001777966063660217,-0.286949364504109,-0.28457454953805317,-0.28163110612015724,8
