start_index,seed,initialization_kind,initial_mple_loss,initial_penalized_objective,final_mple_loss,final_penalized_objective,iterations,cost_evaluations,success,message,is_best
0,0,random,0.7701614380399247,0.7701620465428046,0.4889073857350538,0.49244824536048604,1398,1398,True,"Terminated - min grad norm reached after 1398 iterations, 109.22 seconds.",True
