source_type,source_name,source_slug,run_name,run_slug,num_samples,gibbs_sweeps,s,overall_mean_magnetization_mean,overall_mean_magnetization_std,overall_mean_magnetization_q025,overall_mean_magnetization_q500,overall_mean_magnetization_q975,post_intervention_mean_magnetization_mean,post_intervention_mean_magnetization_std,post_intervention_mean_magnetization_q025,post_intervention_mean_magnetization_q500,post_intervention_mean_magnetization_q975,truth_overall_mean_magnetization_abs_error,truth_post_intervention_mean_magnetization_abs_error,truth_overall_mean_in_95_interval,truth_post_intervention_mean_in_95_interval,truth_unit_mean_abs_error_mean,truth_unit_mean_squared_error_mean,truth_unit_mean_rmse,truth_unit_mean_max_abs_error,truth_unit_mean_correlation,truth_unit_mean_95_interval_coverage_rate,truth_time_mean_abs_error_mean,truth_time_mean_squared_error_mean,truth_time_mean_rmse,truth_time_mean_max_abs_error,truth_time_mean_correlation,truth_time_mean_95_interval_coverage_rate,truth_rank_in_run,truth_is_best
fit,alternating_rank_3_uv_5_e2,fit_alternating_rank_3_uv_5_e2,default,default,8,100,0,-0.26897000000000004,0.008380399751801819,-0.280182,-0.2696,-0.256382,-0.26897000000000004,0.008380399751801819,-0.280182,-0.2696,-0.256382,0.0005300000000000304,0.0005300000000000304,1.0,1.0,0.06559000000000001,0.006723850000000001,0.08199908536075266,0.22000000000000003,0.6366191608610305,0.946,0.020969999999999992,0.0006669449999999997,0.025825278314085983,0.05750000000000002,0.7971205378907668,0.92,2,False
fit,alternating_rank_3_uv_5_e2_xi_zero,fit_alternating_rank_3_uv_5_e2_xi_zero,default,default,8,100,0,-0.261,0.005811849963651845,-0.268262,-0.26068,-0.249982,-0.261,0.005811849963651845,-0.268262,-0.26068,-0.249982,0.007440000000000002,0.007440000000000002,0.0,0.0,0.0654,0.0064424,0.08026456254163478,0.225,0.6666416434590544,0.958,0.021640000000000003,0.0007352999999999997,0.027116415692343996,0.064,0.7872393574906187,0.86,1,True
fit,base,fit_base,default,default,8,100,0,-0.18409999999999999,0.007931784162469379,-0.198078,-0.183,-0.173044,-0.18409999999999999,0.007931784162469379,-0.198078,-0.183,-0.173044,0.08434000000000003,0.08434000000000003,0.0,0.0,0.11824000000000001,0.0198673,0.14095141006744133,0.35000000000000003,-0.021338394149042098,0.854,0.08576,0.009301789999999999,0.09644578788106818,0.17300000000000001,0.0003481830129694557,0.3,3,False
fit,treatment_shared_unit_rank_3_uv_1_e1,fit_treatment_shared_unit_rank_3_uv_1_e1,default,default,8,100,0,-0.02674,0.004690031982833379,-0.036112,-0.02548,-0.022606,-0.02674,0.004690031982833379,-0.036112,-0.02548,-0.022606,0.24170000000000003,0.24170000000000003,0.0,0.0,0.24216000000000001,0.0688803,0.26245056677401174,0.5449999999999999,0.513308757287333,0.27,0.24170000000000003,0.061050120000000006,0.24708322484539497,0.33499999999999996,0.41616523652324794,0.0,4,False
fit,treatment_split_rank_1_uv_1_e1,fit_treatment_split_rank_1_uv_1_e1,default,default,8,100,0,-0.02275,0.00918493875864178,-0.034196,-0.02448,-0.006151999999999998,-0.02275,0.00918493875864178,-0.034196,-0.02448,-0.006151999999999998,0.24569000000000002,0.24569000000000002,0.0,0.0,0.24581,0.06930105,0.26325092592429755,0.52,0.5596146359327296,0.266,0.24569,0.063941385,0.2528663382105258,0.34850000000000003,0.30610465973379997,0.0,5,False
truth,truth,truth,default,default,8,100,0,-0.26844,0.0037900923471598904,-0.27522599999999997,-0.26783999999999997,-0.262832,-0.26844,0.0037900923471598904,-0.27522599999999997,-0.26783999999999997,-0.262832,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,
