statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,-0.15388981852802863,0.0023685605436483755,-0.15774746833617032,-0.1536337670580768,-0.15040665301058828,8
post_intervention_mean_magnetization,-0.3535386146700016,0.003962417917442375,-0.35827293144811395,-0.35447399316012457,-0.34599969373692,8
