start_index,seed,initialization_kind,initial_mple_loss,initial_penalized_objective,final_mple_loss,final_penalized_objective,iterations,cost_evaluations,success,message,is_best
0,0,random,0.6931447986678487,0.6931457720037373,0.5950016152607116,0.6009865912317451,2000,20014,False,STOP: TOTAL NO. OF OUTER ITERATIONS REACHED LIMIT,True
