statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,-0.14781436629064368,0.0037575869758262248,-0.15502446914399468,-0.14669597434195975,-0.1426329904888299,16
post_intervention_mean_magnetization,-0.14781436629064368,0.0037575869758262248,-0.15502446914399468,-0.14669597434195975,-0.1426329904888299,16
