matrix_code,matrix_display_name,view_code,view_label,component_rank,singular_value,energy_share,cumulative_energy_share,next_singular_ratio
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,11,429.790502414444,0.030160894036212547,0.7474199840322905,1.1348938987375443
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,12,378.7054480533756,0.023417131157593467,0.770837115189884,1.0498008451016778
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,13,360.74027737775003,0.021248087802671973,0.7920852029925559,1.0583706609021295
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,14,340.84493335280456,0.018968992629096466,0.8110541956216524,1.0350227211431187
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,15,329.31154687731146,0.017706980150478866,0.8287611757721313,1.0321266385927557
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,16,319.06118354459727,0.01662181813641707,0.8453829939085483,1.0340441337723156
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,17,308.55664001557096,0.015545345397292264,0.8609283393058406,1.0893297814300549
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,18,283.253653095303,0.013100311480297938,0.8740286507861385,1.0218093584345829
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,19,277.2079260746339,0.012547056970748514,0.886575707756887,1.056615969460916
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,20,262.3544732302929,0.01123847876900936,0.8978141865258964,1.0407743282038928
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,21,252.0762341275739,0.010375150059086612,0.908189336584983,1.042554870714659
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,22,241.7870188019731,0.009545452999185662,0.9177347895841687,1.035208290952264
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,23,233.5636421338539,0.008907197055178534,0.9266419866393472,1.0429026538025292
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,24,223.955362739041,0.008189426985500561,0.9348314136248477,1.0203760315236239
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,25,219.4831668131514,0.007865621031837676,0.9426970346566853,1.0344899835743673
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,26,212.16557946244555,0.007349883209987176,0.9500469178666725,1.0899433316360085
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,27,194.6574407166511,0.006186892938742048,0.9562338108054146,1.0536000791426186
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,28,184.75458057582557,0.005573410246177102,0.9618072210515917,1.0327852422170698
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,29,178.8896403856573,0.0052251764956339816,0.9670323975472257,1.0175068229757667
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,30,175.81173545596735,0.005046918648628493,0.9720793161958542,1.099136471394472
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,31,159.9544187928869,0.004177563565209855,0.976256879761064,1.022514497167847
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,32,156.4324214824606,0.00399561944981774,0.9802524992108818,1.0281386870280491
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,33,152.15108959146957,0.0037799035312984642,0.9840324027421802,1.0242795564635134
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,34,148.5444951345072,0.003602829471468613,0.9876352322136488,1.0348770163535226
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,35,143.53830724535405,0.003364079287670016,0.9909993115013188,1.0536652678908158
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,36,136.22761575190114,0.003030127437534929,0.9940294389388538,1.0776795616339099
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,37,126.40827626475667,0.0026090451877367406,0.9966384841265905,1.0870455221392694
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,38,116.28609261550461,0.00220793425915763,0.9988464183857482,1.46473271665728
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,39,79.39065693902526,0.0010291279512166123,0.9998755463369647,2.9360562515845916
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,40,27.03989642438835,0.00011938248920799154,0.9999949288261727,5.058975036740834
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,41,5.344935728682382,4.6646123434610745e-06,0.9999995934385162,3.396924554375706
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,42,1.5734631850440628,4.0424416006209035e-07,0.9999999976826762,13.207740461801764
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,43,0.11913189766218463,2.31732369326349e-09,0.9999999999999999,119131897662.18463
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,44,1.5891476099030847e-13,4.123434123914938e-33,0.9999999999999999,0.15891476099030846
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,45,1.1213741308437331e-13,2.0532018584742324e-33,0.9999999999999999,0.11213741308437332
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,46,6.149296714758667e-14,6.174211191877202e-34,0.9999999999999999,0.061492967147586675
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,47,2.625172215220945e-14,1.1252426391182793e-34,0.9999999999999999,0.02625172215220945
continuous_death,Continuous death-rate matrix,row_centered,Row-centered,48,1.0084078818315625e-16,1.6603629950574702e-39,0.9999999999999999,
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,1,1066.2861895566402,0.19921573962829187,0.19921573962829187,1.3505706236592951
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,2,789.5079093809976,0.10921669994899577,0.3084324395772876,1.2059552489852183
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,3,654.674300763108,0.07509770509215173,0.38353014466943935,1.0630085749836964
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,4,615.8692565327133,0.06645889711484798,0.44998904178428734,1.0942234567282854
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,5,562.8368252807838,0.055506147954309255,0.5054951897385966,1.0228074817080404
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,6,550.2861832227437,0.05305829580318646,0.5585534855417831,1.081928948505227
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,7,508.6158236019185,0.04532687877613461,0.6038803643179177,1.0938699704217254
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,8,464.96918039154986,0.037881259865827674,0.6417616241837454,1.003451212997963
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,9,463.3699918528015,0.03762113466741527,0.6793827588511606,1.0781164941448125
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,10,429.7958470808459,0.032366855514914125,0.7117496143660748,1.1310610564648442
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,11,379.9934978083164,0.0253004595833674,0.7370500739494421,1.0533655409650993
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,12,360.74229033556986,0.022801855865587573,0.7598519298150297,1.0180440512114697
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,13,354.34840948806436,0.02200072816582736,0.781852657980857,1.0725516456579869
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,14,330.378878185096,0.019124964069973847,0.8009776220508309,1.0145807398490547
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,15,325.6309381885649,0.018579216715087766,0.8195568387659187,1.037139095550384
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,16,313.9703628815194,0.01727242793761481,0.8368292667035335,1.0307336871273085
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,17,304.6086169518394,0.01625775030234822,0.8530870170058817,1.0975796703446759
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,18,277.52756832329294,0.01349548014019498,0.8665824971460767,1.0078026652865568
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,19,275.3788791026676,0.013287318194342418,0.8798698153404191,1.0697816506638411
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,20,257.41596795176315,0.01161039636877196,0.891480211709191,1.0225125857696782
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,21,251.74845917226324,0.011104773934601622,0.9025849856437926,1.0438607326650478
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,22,241.17054248178513,0.01019118299885043,0.9127761686426431,1.043152909211106
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,23,231.19385504486831,0.009365450071877956,0.922141618714521,1.0323244576958646
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,24,223.954642672024,0.00878812487722933,0.9309297435917504,1.0256735971406523
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,25,218.3488424547139,0.008353680623775901,0.9392834242155264,1.0323028331912045
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,26,211.51626774066114,0.007839053507203108,0.9471224777227295,1.0885476477238631
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,27,194.31052759421095,0.006615592429028777,0.9537380701517583,1.0646802152165673
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,28,182.50600022156522,0.005836202792785851,0.9595742729445441,1.0259303683740064
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,29,177.89316492387135,0.0055449112980083155,0.9651191842425524,1.0249598520049765
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,30,173.56110541879804,0.005278139867510872,0.9703973241100633,1.0887680652807443
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,31,159.41054018152565,0.004452563752199887,0.9748498878622632,1.0220987184112011
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,32,155.96393705426124,0.004262108084615567,0.9791119959468788,1.0260802119685664
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,33,151.99975132064932,0.004048198824185324,0.9831601947710641,1.0250177805183567
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,34,148.28986795115134,0.0038530002435379095,0.987013195014602,1.0350277599285762
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,35,143.2713920266103,0.0035966240218185366,0.9906098190364205,1.053136090191533
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,36,136.04261914578737,0.003242843937426042,0.9938526629738466,1.0808968529111698
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,37,125.86087079390138,0.0027756042506660804,0.9966282672245126,1.1187274009571748
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,38,112.50360962484316,0.0022177316432749746,0.9988459988677876,1.4636987684245244
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,39,76.86254306679388,0.00103515546276783,0.9998811543305554,3.011897777363175
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,40,25.519638695734454,0.00011411037231179682,0.9999952647028671,5.113600971541265
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,41,4.990541662863206,4.363866445892462e-06,0.999999628569313,3.4373775976216288
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,42,1.4518456355554985,3.6933202421814515e-07,0.9999999979013372,13.265913706310293
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,43,0.10944181212824328,2.0986626356322552e-09,0.9999999999999999,109441812128.24329
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,44,2.368176926366957e-13,9.826624713474537e-33,0.9999999999999999,0.2368176926366957
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,45,1.4016021125339123e-13,3.442116509807971e-33,0.9999999999999999,0.14016021125339123
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,46,1.120750106497926e-13,2.2008662832284945e-33,0.9999999999999999,0.1120750106497926
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,47,5.000288632919657e-14,4.380929127763284e-34,0.9999999999999999,0.05000288632919657
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,48,3.0959611886921833e-14,1.6794500627209525e-34,0.9999999999999999,
