matrix_code,matrix_display_name,view_code,view_label,component_rank,singular_value,energy_share,cumulative_energy_share,next_singular_ratio
binary_death,Binary death-threshold matrix,raw,Raw,1,260.69642521785045,0.47055102831343615,0.47055102831343615,2.407814628719238
binary_death,Binary death-threshold matrix,raw,Raw,2,108.27096991121769,0.0811634743375138,0.5517145026509499,1.2491899140049603
binary_death,Binary death-threshold matrix,raw,Raw,3,86.67294596071144,0.0520120164610917,0.6037265191120416,1.1546234370631157
binary_death,Binary death-threshold matrix,raw,Raw,4,75.06598530614583,0.03901422226364307,0.6427407413756846,1.3428653429868964
binary_death,Binary death-threshold matrix,raw,Raw,5,55.89986047236779,0.021635055949029185,0.6643757973247137,1.066493961044256
binary_death,Binary death-threshold matrix,raw,Raw,6,52.41460572138028,0.01902134494383341,0.6833971422685472,1.0782591838755429
binary_death,Binary death-threshold matrix,raw,Raw,7,48.61039581688385,0.01636043661705243,0.6997575788855996,1.020656044600415
binary_death,Binary death-threshold matrix,raw,Raw,8,47.62661826581817,0.015704932199498468,0.7154625110850981,1.0480709982205108
binary_death,Binary death-threshold matrix,raw,Raw,9,45.44216789385645,0.014297320696891515,0.7297598317819896,1.0169012434885496
binary_death,Binary death-threshold matrix,raw,Raw,10,44.68690365444334,0.013826017490732657,0.7435858492727222,1.0047483469890892
binary_death,Binary death-threshold matrix,raw,Raw,11,44.47571751509297,0.01369564534509212,0.7572814946178144,1.0126493051093863
binary_death,Binary death-threshold matrix,raw,Raw,12,43.920158035647596,0.013355629513378322,0.7706371241311927,1.0380244633931035
binary_death,Binary death-threshold matrix,raw,Raw,13,42.31129379367515,0.012395075762259686,0.7830321998934524,1.0067867838050737
binary_death,Binary death-threshold matrix,raw,Raw,14,42.02607192931441,0.01222852776260044,0.7952607276560528,1.0121703839978111
binary_death,Binary death-threshold matrix,raw,Raw,15,41.52074847647913,0.011936222956457307,0.8071969506125102,1.016697405868043
binary_death,Binary death-threshold matrix,raw,Raw,16,40.838845694731816,0.011547380896741118,0.8187443315092513,1.0015844706046426
binary_death,Binary death-threshold matrix,raw,Raw,17,40.77424010985112,0.01151087471291535,0.8302552062221666,1.0123073154092628
binary_death,Binary death-threshold matrix,raw,Raw,18,40.27851966412652,0.01123268490593099,0.8414878911280976,1.0163417134746267
binary_death,Binary death-threshold matrix,raw,Raw,19,39.630883127313545,0.010874369235701117,0.8523622603637987,1.0130826553742853
binary_death,Binary death-threshold matrix,raw,Raw,20,39.11910140507918,0.010595325791658814,0.8629575861554575,1.00496658240088
binary_death,Binary death-threshold matrix,raw,Raw,21,38.925773344247,0.01049085957715526,0.8734484457326127,1.0245150267130225
binary_death,Binary death-threshold matrix,raw,Raw,22,37.99434105826006,0.009994806915720786,0.8834432526483335,1.016718383446564
binary_death,Binary death-threshold matrix,raw,Raw,23,37.36958205620656,0.00966881067253485,0.8931120633208683,1.022519318469316
binary_death,Binary death-threshold matrix,raw,Raw,24,36.546578026660484,0.009247620786659336,0.9023596841075276,1.0215179392521825
binary_death,Binary death-threshold matrix,raw,Raw,25,35.77673638645539,0.0088621279665581,0.9112218120740857,1.0083190988488029
binary_death,Binary death-threshold matrix,raw,Raw,26,35.48156176680742,0.008716497904977902,0.9199383099790636,1.0265185635017107
binary_death,Binary death-threshold matrix,raw,Raw,27,34.56494897254558,0.008271959797514944,0.9282102697765785,1.0563140931379031
binary_death,Binary death-threshold matrix,raw,Raw,28,32.72222646378446,0.0074134825021269155,0.9356237522787054,1.029835143683556
binary_death,Binary death-threshold matrix,raw,Raw,29,31.774237521883624,0.006990155714087432,0.9426139079927929,1.0509679002378873
binary_death,Binary death-threshold matrix,raw,Raw,30,30.233309233033193,0.006328604375624578,0.9489425123684174,1.0105566889013482
binary_death,Binary death-threshold matrix,raw,Raw,31,29.91747970705343,0.006197072615638867,0.9551395849840563,1.0130194430195048
binary_death,Binary death-threshold matrix,raw,Raw,32,29.532976798429914,0.0060388052410587575,0.961178390225115,1.0173169089696525
binary_death,Binary death-threshold matrix,raw,Raw,33,29.030262387303843,0.005834968249942583,0.9670133584750575,1.0201893639034558
binary_death,Binary death-threshold matrix,raw,Raw,34,28.455758719369552,0.005606307496226427,0.972619665971284,1.0166546069618607
binary_death,Binary death-threshold matrix,raw,Raw,35,27.98960288431276,0.005424129483919964,0.978043795455204,1.0117443709834684
binary_death,Binary death-threshold matrix,raw,Raw,36,27.664698403120745,0.005298933323194518,0.9833427287783986,1.019476473800867
binary_death,Binary death-threshold matrix,raw,Raw,37,27.136181279377375,0.005098401562169257,0.9884411303405678,1.038829074144969
binary_death,Binary death-threshold matrix,raw,Raw,38,26.12189238322233,0.004724391143795336,0.9931655214843631,1.0131353068136921
binary_death,Binary death-threshold matrix,raw,Raw,39,25.783221853530712,0.004602681740531065,0.9977682032248941,1.5791320099457566
binary_death,Binary death-threshold matrix,raw,Raw,40,16.32746451287272,0.0018457550779544538,0.9996139583028486,2.257589347732202
binary_death,Binary death-threshold matrix,raw,Raw,41,7.232256180369568,0.00036214640424901505,0.9999761047070976,3.8930134982290223
binary_death,Binary death-threshold matrix,raw,Raw,42,1.8577526596451839,2.3895292901979825e-05,0.9999999999999997,1857752659645.1838
binary_death,Binary death-threshold matrix,raw,Raw,43,7.502479935456401e-13,3.897142266390122e-30,0.9999999999999997,0.7502479935456401
binary_death,Binary death-threshold matrix,raw,Raw,44,1.9717857598631204e-14,2.691882050237467e-33,0.9999999999999997,0.019717857598631205
