statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,0.04940589747843398,0.0028971147459933115,0.04420482194204822,0.05054468038044681,0.05299574209245742,16
post_intervention_mean_magnetization,,,,,,0
