unit_index,sample_mean,sample_std,q025,q500,q975,num_finite_samples
0,-0.5875,0.09213893494789992,-0.7166666666666667,-0.5666666666666667,-0.41875,16
1,-0.465625,0.11569067204067156,-0.7020833333333333,-0.44166666666666665,-0.28541666666666665,16
2,-0.5364583333333333,0.09704286531390822,-0.6770833333333334,-0.5416666666666667,-0.38333333333333336,16
3,-0.48541666666666666,0.10356073768030472,-0.6604166666666667,-0.45833333333333337,-0.32083333333333336,16
4,-0.47916666666666663,0.08239049972202162,-0.6083333333333333,-0.48333333333333334,-0.32916666666666666,16
5,-0.5572916666666666,0.05742408938474049,-0.6541666666666667,-0.5583333333333333,-0.4791666666666667,16
6,-0.55625,0.08796996804465589,-0.6979166666666666,-0.5666666666666667,-0.3729166666666667,16
7,-0.5645833333333333,0.09857931803600814,-0.7,-0.5583333333333333,-0.4166666666666667,16
8,-0.446875,0.1269594683244311,-0.6041666666666667,-0.475,-0.16458333333333333,16
9,-0.334375,0.10840842749887013,-0.48125,-0.3416666666666667,-0.125,16
10,-0.534375,0.13724328940283786,-0.7708333333333334,-0.5333333333333333,-0.32083333333333336,16
11,-0.59375,0.10783136912172943,-0.75,-0.5833333333333333,-0.41875,16
12,-0.5135416666666667,0.12321203917321644,-0.6895833333333333,-0.55,-0.29583333333333334,16
13,-0.41250000000000003,0.08549285220284664,-0.5270833333333333,-0.42500000000000004,-0.25,16
14,-0.371875,0.10860842476785841,-0.5791666666666667,-0.35833333333333334,-0.21458333333333332,16
15,-0.46562500000000007,0.09137619698258403,-0.59375,-0.475,-0.26666666666666666,16
16,-0.6197916666666667,0.07100927902980943,-0.73125,-0.625,-0.4895833333333333,16
17,-0.5697916666666667,0.10804749952117253,-0.6875,-0.6,-0.30208333333333337,16
18,-0.365625,0.09269662847458669,-0.5520833333333334,-0.3583333333333333,-0.20416666666666666,16
19,-0.5708333333333333,0.10026007846263306,-0.7479166666666667,-0.5833333333333334,-0.39791666666666664,16
20,-0.5239583333333334,0.11195372773060205,-0.7270833333333333,-0.5416666666666667,-0.3416666666666667,16
21,-0.45729166666666665,0.12513447627563629,-0.7083333333333333,-0.43333333333333335,-0.30624999999999997,16
22,-0.5416666666666666,0.10341394704992381,-0.6979166666666666,-0.5583333333333333,-0.3729166666666667,16
23,-0.46458333333333335,0.09893091725486472,-0.6458333333333334,-0.45833333333333337,-0.29166666666666663,16
24,-0.4760416666666667,0.052694332791423916,-0.5541666666666667,-0.48333333333333334,-0.375,16
25,-0.5177083333333333,0.07716071566326135,-0.64375,-0.5166666666666667,-0.39583333333333337,16
26,-0.44791666666666663,0.09945598551900009,-0.6041666666666667,-0.4666666666666667,-0.27291666666666664,16
27,-0.5427083333333333,0.11054925215838314,-0.7041666666666667,-0.5666666666666667,-0.3125,16
28,-0.49270833333333336,0.13781135833490327,-0.7145833333333333,-0.4916666666666667,-0.26875,16
29,-0.5083333333333334,0.06692657668420422,-0.6270833333333333,-0.5083333333333333,-0.38125,16
30,-0.37395833333333334,0.11725576715264609,-0.5833333333333333,-0.375,-0.17291666666666666,16
31,-0.54375,0.08816709987291177,-0.6875,-0.5333333333333333,-0.40625,16
32,-0.5895833333333333,0.08141009867741635,-0.69375,-0.5916666666666667,-0.40208333333333335,16
33,-0.3333333333333333,0.17460272366464138,-0.5875,-0.3416666666666667,0.0,16
34,-0.53125,0.07497105923102743,-0.6729166666666666,-0.5416666666666667,-0.39166666666666666,16
35,-0.5833333333333334,0.09013878188659974,-0.7354166666666667,-0.575,-0.43125,16
36,-0.5395833333333333,0.09769478406411129,-0.7145833333333333,-0.5416666666666667,-0.37916666666666665,16
37,-0.503125,0.1037857619088476,-0.69375,-0.5083333333333333,-0.32499999999999996,16
38,-0.55,0.08354140689901425,-0.7125,-0.55,-0.4395833333333333,16
39,-0.575,0.08498365855987974,-0.7041666666666667,-0.6,-0.41250000000000003,16
40,-0.6072916666666667,0.055580506549808735,-0.73125,-0.6,-0.5395833333333333,16
41,-0.540625,0.11054925215838314,-0.7333333333333334,-0.5583333333333333,-0.3520833333333333,16
42,-0.5854166666666667,0.08351542605344767,-0.7208333333333333,-0.5916666666666667,-0.44583333333333336,16
43,-0.6145833333333334,0.09480883544152295,-0.7479166666666667,-0.625,-0.4291666666666667,16
44,-0.6927083333333334,0.06794829273875182,-0.8416666666666667,-0.6583333333333333,-0.6229166666666667,16
45,-0.48958333333333337,0.08556896990797021,-0.59375,-0.4916666666666667,-0.30625,16
46,-0.5302083333333334,0.12007213543671709,-0.6708333333333334,-0.575,-0.27708333333333335,16
47,-0.4458333333333333,0.09326262202333081,-0.5916666666666667,-0.45,-0.27291666666666664,16
48,-0.6187500000000001,0.06868683967431057,-0.7770833333333333,-0.6,-0.5354166666666667,16
49,-0.4375,0.10399986645290571,-0.59375,-0.4,-0.2895833333333333,16
50,-0.5104166666666667,0.11209417543595504,-0.7041666666666667,-0.5166666666666666,-0.2875,16
51,-0.5270833333333333,0.10322490951531246,-0.68125,-0.525,-0.32916666666666666,16
52,-0.5302083333333334,0.11459753699844996,-0.6875,-0.575,-0.3125,16
53,-0.5739583333333333,0.07143585652333302,-0.6708333333333334,-0.5916666666666667,-0.41250000000000003,16
54,-0.4979166666666666,0.10604555493853678,-0.6708333333333334,-0.475,-0.29375,16
55,-0.4395833333333333,0.07018700219967923,-0.5604166666666667,-0.42500000000000004,-0.32083333333333336,16
56,-0.509375,0.08679652730828451,-0.6583333333333333,-0.5083333333333333,-0.35833333333333334,16
57,-0.46249999999999997,0.05697830971323893,-0.5604166666666667,-0.4666666666666667,-0.3625,16
58,-0.5270833333333333,0.10653556396287997,-0.7229166666666667,-0.5166666666666667,-0.33541666666666664,16
59,-0.5687499999999999,0.09258535851370406,-0.75,-0.55,-0.41041666666666665,16
60,-0.49687500000000007,0.07888519039647991,-0.6833333333333333,-0.475,-0.40625,16
61,-0.41145833333333337,0.08410450468514355,-0.5666666666666667,-0.375,-0.3,16
62,-0.609375,0.09051717723725149,-0.78125,-0.6166666666666667,-0.4479166666666667,16
63,-0.49375,0.1280021429942136,-0.6958333333333333,-0.4916666666666667,-0.29166666666666663,16
64,-0.44583333333333336,0.08630131323836658,-0.5666666666666667,-0.45,-0.2895833333333333,16
65,-0.5260416666666666,0.08659627550048302,-0.6645833333333333,-0.5416666666666667,-0.3645833333333333,16
66,-0.4708333333333333,0.12197734306920373,-0.6916666666666667,-0.4916666666666667,-0.29583333333333334,16
67,-0.5645833333333334,0.12636408486767292,-0.7479166666666667,-0.5666666666666667,-0.3125,16
68,-0.653125,0.07799989983967927,-0.7541666666666667,-0.6416666666666666,-0.4854166666666667,16
69,-0.5270833333333333,0.08637671850678283,-0.6833333333333333,-0.5166666666666667,-0.39166666666666666,16
70,-0.5635416666666666,0.07435340489476217,-0.7,-0.5416666666666667,-0.4625,16
71,-0.6208333333333333,0.07441904624788229,-0.7270833333333333,-0.6333333333333333,-0.4916666666666667,16
72,-0.49062500000000003,0.10085894130748482,-0.625,-0.525,-0.3020833333333333,16
73,-0.5708333333333333,0.09798313346920705,-0.7708333333333334,-0.55,-0.45625,16
74,-0.5416666666666666,0.11349865393230196,-0.69375,-0.5416666666666667,-0.30833333333333335,16
75,-0.4864583333333333,0.10788669950719391,-0.6270833333333333,-0.5166666666666666,-0.2833333333333333,16
76,-0.6489583333333333,0.07738538792232606,-0.7937500000000001,-0.6333333333333333,-0.5395833333333333,16
77,-0.5260416666666667,0.08659627550048302,-0.6854166666666667,-0.5333333333333333,-0.37916666666666665,16
78,-0.5927083333333334,0.09070877354050279,-0.7645833333333333,-0.5666666666666667,-0.47291666666666665,16
79,-0.5208333333333333,0.0811163430580491,-0.65,-0.5083333333333333,-0.40625,16
80,-0.559375,0.08332682266233365,-0.65,-0.5833333333333334,-0.3625,16
81,-0.6499999999999999,0.07795119555779044,-0.7708333333333334,-0.6416666666666666,-0.5333333333333333,16
82,-0.534375,0.11599041357658257,-0.74375,-0.525,-0.30833333333333335,16
83,-0.5291666666666667,0.15728821740147395,-0.7729166666666667,-0.5833333333333334,-0.25625,16
84,-0.5270833333333333,0.10653556396287996,-0.69375,-0.525,-0.3395833333333333,16
85,-0.5708333333333333,0.09023503261544881,-0.7541666666666667,-0.575,-0.41875,16
86,-0.4302083333333333,0.13218499636452274,-0.60625,-0.48333333333333334,-0.17291666666666666,16
87,-0.603125,0.07932413068123301,-0.7270833333333333,-0.5833333333333334,-0.4604166666666667,16
88,-0.5531250000000001,0.08644578222151089,-0.7104166666666667,-0.525,-0.4291666666666667,16
89,-0.5718749999999999,0.0916133841356042,-0.7166666666666667,-0.5416666666666667,-0.44583333333333336,16
90,-0.5572916666666666,0.11241798708144726,-0.7479166666666667,-0.5583333333333333,-0.3729166666666667,16
91,-0.5697916666666667,0.12349352631480999,-0.7895833333333333,-0.575,-0.32916666666666666,16
92,-0.5385416666666667,0.10303025951146585,-0.69375,-0.5333333333333333,-0.3458333333333333,16
93,-0.5302083333333334,0.0827518777061215,-0.6604166666666667,-0.5333333333333334,-0.37083333333333335,16
