statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,0.11495340367785532,0.00215496104255531,0.11143375429267752,0.11472249916915919,0.11838304530851888,16
post_intervention_mean_magnetization,,,,,,0
