start_index,seed,initialization_kind,initial_mple_loss,initial_penalized_objective,final_mple_loss,final_penalized_objective,iterations,cost_evaluations,success,message,is_best
0,0,random,0.6945693783413868,0.6945693949369214,0.544056969705126,0.5455258739059902,1182,8275,True,CONVERGED: alternating objective tolerance reached,True
