experiment_name,experiment_slug,execution_mode,search_name,search_slug,candidate_name,candidate_slug,candidate_index,status,num_completed_folds,weighted_mean_validation_loss,mean_fold_validation_loss,weighted_mean_validation_brier_score,mean_fold_validation_brier_score,standard_error_fold_validation_brier_score,weighted_mean_validation_ece,mean_fold_validation_ece,weighted_mean_validation_mean_magnetization_abs_diff,mean_fold_validation_mean_magnetization_abs_diff,standard_error_fold_validation_mean_magnetization_abs_diff,total_validation_slots,weighted_mean_post_s_validation_loss,mean_fold_post_s_validation_loss,weighted_mean_post_s_validation_brier_score,mean_fold_post_s_validation_brier_score,standard_error_fold_post_s_validation_brier_score,weighted_mean_post_s_validation_ece,mean_fold_post_s_validation_ece,weighted_mean_post_s_validation_mean_magnetization_abs_diff,mean_fold_post_s_validation_mean_magnetization_abs_diff,standard_error_fold_post_s_validation_mean_magnetization_abs_diff,total_post_s_validation_slots,rank
partial_confounding,partial_confounding,cv,default,default,default__candidate_0001,default_candidate_0001,1,completed,7,0.739574828228409,0.7395763691273893,0.21460326456965034,0.21460323841180998,0.0005713509537596558,0.06800293833499615,0.06800260513988378,0.006115954292810919,0.00611632995910373,0.0018404854883202766,328526,0.6964935919437203,0.6967099702108762,0.20752070189935076,0.20753468492824223,0.0019199638629592286,0.06345387908017959,0.063480500811002,0.010823805845942974,0.010791872696362016,0.004174492292460489,183854,1
partial_confounding,partial_confounding,cv,default,default,default__candidate_0002,default_candidate_0002,2,completed,7,0.6413599553865309,0.6413590810206072,0.21120428596007476,0.21120409611282645,0.0005143328032716903,0.06249393080754902,0.062493490949132924,0.006575202571485972,0.006575525357354518,0.0011418203480851514,328526,0.6229585218313413,0.6230410013466043,0.204778218065521,0.20479136772421702,0.0017428362030432753,0.05880723136014361,0.05882899214885793,0.011696781141557977,0.011683114768919315,0.004263667903535609,183854,2
partial_confounding,partial_confounding,cv,default,default,default__candidate_0003,default_candidate_0003,3,completed,7,0.6189118304268748,0.6189107501397827,0.20912342307153522,0.20912320394176284,0.0006675422069918213,0.0582544914814685,0.058254089983526006,0.006339680877616992,0.006340167598924365,0.0013075602803651637,328526,0.6076184581501444,0.6076409802239243,0.20347241501929966,0.20347936670046565,0.0013969593199756,0.05592886385055922,0.05593495972067842,0.014504715698325848,0.014491450333753573,0.004688161471408459,183854,3
partial_confounding,partial_confounding,cv,default,default,default__candidate_0004,default_candidate_0004,4,completed,7,0.5964204008191751,0.596420097772458,0.20396424182321213,0.20396414249010592,0.0006289970154439189,0.03583549717834868,0.035835363667342676,0.00810818626227452,0.008108495365231064,0.0024744536205829385,328526,0.5823989764025022,0.5824124173070965,0.1981200923573252,0.19812548785694425,0.001349213799413427,0.031765143610506835,0.03176848311651076,0.030671075962448464,0.030635965707763602,0.005573394904799863,183854,4
partial_confounding,partial_confounding,cv,default,default,default__candidate_0005,default_candidate_0005,5,completed,7,0.5889678356677844,0.5889676447441612,0.20158907657605973,0.2015890124365857,0.0006026342791947595,0.020003824997589036,0.02000360430542764,0.012444601036143262,0.012443636641311281,0.003567774358640439,328526,0.57575698286502,0.5757679522138545,0.1960276057487211,0.19603219161273241,0.0013092323537922223,0.01675496842231791,0.016756381698516502,0.044143722736519196,0.04407961343538623,0.0067176370363184025,183854,5
partial_confounding,partial_confounding,cv,default,default,default__candidate_0006,default_candidate_0006,6,completed,7,0.5887180850008963,0.5887181568021684,0.201621952786241,0.2016219881549645,0.0005849285258351943,0.01518650311402688,0.015186426354699117,0.02819145212251085,0.028188762177566166,0.005037068544609175,328526,0.5779885306556225,0.5779944113515298,0.1969143788851978,0.19691705562686881,0.0011884053838376546,0.023419960353421834,0.023415239325476702,0.06844901389145736,0.06833987464352055,0.009020392891196983,183854,6
