2026-04-27 12:58:30 | INFO | Loading data...
2026-04-27 12:58:30 | INFO | Using panel artifact: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_rank_20/panel_data.npz
2026-04-27 12:58:30 | INFO | Using x_0 artifact: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_rank_20/x_0.npy
2026-04-27 12:58:30 | INFO | Using fit config: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_rank_20/fits/manifold_rank_5_rw_fixed_beta/fit_realized_config.yaml
2026-04-27 12:58:30 | INFO | Using model artifact directory: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_rank_20
2026-04-27 12:58:30 | INFO | Using truth artifact directory: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_rank_20
2026-04-27 12:58:30 | INFO | Configured optimizer mode: exact_rank_manifold
2026-04-27 12:58:30 | INFO | Configured latent rank: 5
2026-04-27 12:58:30 | INFO | Using a fixed known graph with scalar xi.
2026-04-27 12:58:30 | INFO | Fit-time hard bounds active: False
2026-04-27 12:58:30 | INFO | Fixed scalar parameters: {'beta': -0.3}
2026-04-27 12:58:30 | INFO | Warm-start fixed scalars: {} for 0 steps
2026-04-27 12:58:30 | INFO | Beta mask before s: False with s=55
2026-04-27 12:58:30 | INFO | Beta mask after e: False with e=120
2026-04-27 12:58:30 | INFO | Optimizer settings: steps=20000, tol=1e-09, n_starts=1, seed=0, lambda_nuclear=0.0, lambda_frobenius=0.1, lambda_uv_ridge=0.0, proximal_lr=1.0
2026-04-27 12:58:30 | INFO | Pymanopt start 1/1 | seed=0 | initialization=random | initial_loss=0.651168 | initial_penalized=0.651168
2026-04-27 12:58:30 | INFO | Pymanopt eval 0 | Loss: 0.651168 | Penalized: 0.651168
2026-04-27 12:58:33 | INFO | Pymanopt eval 100 | Loss: 0.524183 | Penalized: 0.524423
2026-04-27 12:58:35 | INFO | Pymanopt eval 200 | Loss: 0.466922 | Penalized: 0.472677
2026-04-27 12:58:38 | INFO | Pymanopt eval 300 | Loss: 0.466697 | Penalized: 0.472455
2026-04-27 12:58:40 | INFO | Pymanopt eval 400 | Loss: 0.456859 | Penalized: 0.464770
2026-04-27 12:58:43 | INFO | Pymanopt eval 500 | Loss: 0.456820 | Penalized: 0.464741
2026-04-27 12:58:45 | INFO | Pymanopt eval 600 | Loss: 0.456766 | Penalized: 0.464702
2026-04-27 12:58:48 | INFO | Pymanopt eval 700 | Loss: 0.449565 | Penalized: 0.460553
2026-04-27 12:58:50 | INFO | Pymanopt eval 800 | Loss: 0.446914 | Penalized: 0.459548
2026-04-27 12:58:52 | INFO | Pymanopt eval 900 | Loss: 0.446577 | Penalized: 0.459141
2026-04-27 12:58:55 | INFO | Pymanopt eval 1000 | Loss: 0.446577 | Penalized: 0.459141
2026-04-27 12:58:57 | INFO | Pymanopt eval 1100 | Loss: 0.446577 | Penalized: 0.459141
2026-04-27 12:58:59 | INFO | Pymanopt eval 1200 | Loss: 0.446577 | Penalized: 0.459140
2026-04-27 12:59:02 | INFO | Pymanopt eval 1300 | Loss: 0.446576 | Penalized: 0.459140
2026-04-27 12:59:04 | INFO | Pymanopt eval 1400 | Loss: 0.446576 | Penalized: 0.459140
2026-04-27 12:59:06 | INFO | Pymanopt eval 1500 | Loss: 0.446576 | Penalized: 0.459139
2026-04-27 12:59:09 | INFO | Pymanopt eval 1600 | Loss: 0.446576 | Penalized: 0.459139
2026-04-27 12:59:11 | INFO | Pymanopt eval 1700 | Loss: 0.446575 | Penalized: 0.459139
2026-04-27 12:59:13 | INFO | Pymanopt eval 1800 | Loss: 0.446575 | Penalized: 0.459138
2026-04-27 12:59:16 | INFO | Pymanopt eval 1900 | Loss: 0.446575 | Penalized: 0.459138
2026-04-27 12:59:18 | INFO | Pymanopt eval 2000 | Loss: 0.446575 | Penalized: 0.459138
