statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,-0.26005,0.006283430591643391,-0.268626,-0.25676,-0.253066,8
post_intervention_mean_magnetization,-0.26005,0.006283430591643391,-0.268626,-0.25676,-0.253066,8
