statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,0.25218,0.0054240575218188775,0.243896,0.25192000000000003,0.260416,8
post_intervention_mean_magnetization,,,,,,0
