start_index,seed,initialization_kind,initial_mple_loss,initial_penalized_objective,final_mple_loss,final_penalized_objective,iterations,cost_evaluations,success,message,is_best
0,0,random,0.8122447150907055,0.8173435836330515,0.4400892432202275,0.4744960930875756,401,2808,True,CONVERGED: alternating objective tolerance reached,True
