experiment_name,descriptor,variant_name,variant_slug,optimizer_mode,field_mode,latent_rank,lambda_nuclear,lambda_frobenius,lambda_uv_ridge,fixed_scalar_params,ranking_mode,rank_in_experiment,is_best,total_recovery_rmse,final_loss,field_rmse,interaction_fro_error,optimizer_status,beta_estimate,xi_estimate,eta_estimate,estimated_field_max_abs_entry,estimated_field_rank
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,alternating_rank_10_lambda_10_beta_mask,alternating_rank_10_lambda_10_beta_mask,alternating_latent_rank,,10,0.0,0.0,10.0,{},final_loss_only,11,False,,0.4002993183172978,,,CONVERGED: alternating objective tolerance reached,-0.015412975608906532,1.8047791808025901,0.16981995377243284,2.353913366691225,10
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,alternating_rank_10_lambda_10_beta_mask_pre_and_post,alternating_rank_10_lambda_10_beta_mask_pre_and_post,alternating_latent_rank,,10,0.0,0.0,10.0,{},final_loss_only,12,False,,0.4002993183172978,,,CONVERGED: alternating objective tolerance reached,-0.015412975608906532,1.8047791808025901,0.16981995377243284,2.353913366691225,10
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,alternating_rank_5_lambda_10,alternating_rank_5_lambda_10,alternating_latent_rank,,5,0.0,0.0,10.0,{},final_loss_only,13,False,,0.43667517361507147,,,CONVERGED: alternating objective tolerance reached,-0.026837137010142533,1.6935043696668557,0.09186936373056462,1.902336037888919,5
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,alternating_rank_5_lambda_10_beta_mask,alternating_rank_5_lambda_10_beta_mask,alternating_latent_rank,,5,0.0,0.0,10.0,{},final_loss_only,14,False,,0.4368492886635975,,,CONVERGED: alternating objective tolerance reached,-0.018824999293654696,1.6963553012079984,0.09502787441585547,1.9332534660749618,5
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,alternating_rank_5_lambda_10_beta_mask_pre_and_post,alternating_rank_5_lambda_10_beta_mask_pre_and_post,alternating_latent_rank,,5,0.0,0.0,10.0,{},final_loss_only,15,False,,0.4368492886635975,,,CONVERGED: alternating objective tolerance reached,-0.018824999293654696,1.6963553012079984,0.09502787441585547,1.9332534660749618,5
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,alternating_rank_10_lambda_18_beta_mask,alternating_rank_10_lambda_18_beta_mask,alternating_latent_rank,,10,0.0,0.0,18.0,{},final_loss_only,16,False,,0.43869942984431914,,,CONVERGED: alternating objective tolerance reached,-0.009592512147043236,1.8499995052983902,0.21685711608595282,1.2419661527594432,10
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,alternating_rank_10_lambda_18_beta_mask_pre_and_post,alternating_rank_10_lambda_18_beta_mask_pre_and_post,alternating_latent_rank,,10,0.0,0.0,18.0,{},final_loss_only,17,False,,0.43869942984431914,,,CONVERGED: alternating objective tolerance reached,-0.009592512147043236,1.8499995052983902,0.21685711608595282,1.2419661527594432,10
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,alternating_rank_10_lambda_18,alternating_rank_10_lambda_18,alternating_latent_rank,,10,0.0,0.0,18.0,{},final_loss_only,18,False,,0.4387015798209205,,,CONVERGED: alternating objective tolerance reached,-0.015474257025537225,1.8491211655982687,0.21647186248771935,1.2464135869394593,10
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,nuclear_lambda_1e_1,nuclear_lambda_1e_1,nuclear_norm,,0,0.1,0.0,0.0,{},final_loss_only,19,False,,0.44825586447968063,,,CONVERGED: proximal objective tolerance reached,-0.015104273132929101,1.878805543858424,0.22840286100073248,0.9870122816640896,44
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,nuclear_lambda_1e_1_beta_mask,nuclear_lambda_1e_1_beta_mask,nuclear_norm,,0,0.1,0.0,0.0,{},final_loss_only,20,False,,0.4482640745715854,,,CONVERGED: proximal objective tolerance reached,-0.008378270197411756,1.8803759281536436,0.22874479307351525,0.9827527761299709,44
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,nuclear_lambda_1e_1_beta_mask_pre_and_post,nuclear_lambda_1e_1_beta_mask_pre_and_post,nuclear_norm,,0,0.1,0.0,0.0,{},final_loss_only,21,False,,0.4482640745715854,,,CONVERGED: proximal objective tolerance reached,-0.008378270197411756,1.8803759281536436,0.22874479307351525,0.9827527761299709,44
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,alternating_rank_5_lambda_14,alternating_rank_5_lambda_14,alternating_latent_rank,,5,0.0,0.0,14.0,{},final_loss_only,22,False,,0.45024852048326386,,,CONVERGED: alternating objective tolerance reached,-0.017503616887890167,1.8124002071072562,0.16209617761129175,1.3263658150711077,5
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,alternating_rank_5_lambda_14_beta_mask,alternating_rank_5_lambda_14_beta_mask,alternating_latent_rank,,5,0.0,0.0,14.0,{},final_loss_only,23,False,,0.45028375363698486,,,CONVERGED: alternating objective tolerance reached,-0.011550610334543968,1.8138895142960239,0.16316360937321797,1.3344694054112902,5
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,alternating_rank_5_lambda_14_beta_mask_pre_and_post,alternating_rank_5_lambda_14_beta_mask_pre_and_post,alternating_latent_rank,,5,0.0,0.0,14.0,{},final_loss_only,24,False,,0.45028375363698486,,,CONVERGED: alternating objective tolerance reached,-0.011550610334543968,1.8138895142960239,0.16316360937321797,1.3344694054112902,5
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,alternating_rank_2_lambda_5_beta_mask,alternating_rank_2_lambda_5_beta_mask,alternating_latent_rank,,2,0.0,0.0,5.0,{},final_loss_only,25,False,,0.46153221603953837,,,CONVERGED: alternating objective tolerance reached,-0.011805753927312543,1.6538536811493798,0.11038598514108167,2.434273095095958,2
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,alternating_rank_2_lambda_5_beta_mask_pre_and_post,alternating_rank_2_lambda_5_beta_mask_pre_and_post,alternating_latent_rank,,2,0.0,0.0,5.0,{},final_loss_only,26,False,,0.46153221603953837,,,CONVERGED: alternating objective tolerance reached,-0.011805753927312543,1.6538536811493798,0.11038598514108167,2.434273095095958,2
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,alternating_rank_2_lambda_5,alternating_rank_2_lambda_5,alternating_latent_rank,,2,0.0,0.0,5.0,{},final_loss_only,27,False,,0.46154672044337786,,,CONVERGED: alternating objective tolerance reached,-0.007642856346861056,1.6536146617590997,0.11040649158262203,2.435650498610548,2
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,alternating_rank_2_lambda_10_beta_mask,alternating_rank_2_lambda_10_beta_mask,alternating_latent_rank,,2,0.0,0.0,10.0,{},final_loss_only,28,False,,0.4666372342646138,,,CONVERGED: alternating objective tolerance reached,-0.013255387618462794,1.7454875678463508,0.1356119663387455,1.6203296703200802,2
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,alternating_rank_2_lambda_10_beta_mask_pre_and_post,alternating_rank_2_lambda_10_beta_mask_pre_and_post,alternating_latent_rank,,2,0.0,0.0,10.0,{},final_loss_only,29,False,,0.4666372342646138,,,CONVERGED: alternating objective tolerance reached,-0.013255387618462794,1.7454875678463508,0.1356119663387455,1.6203296703200802,2
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,alternating_rank_2_lambda_10,alternating_rank_2_lambda_10,alternating_latent_rank,,2,0.0,0.0,10.0,{},final_loss_only,30,False,,0.46666832057663266,,,CONVERGED: alternating objective tolerance reached,-0.014872906113875713,1.7449323763967515,0.13562080806255733,1.5904506923017114,2
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,alternating_rank_20_lambda_25,alternating_rank_20_lambda_25,alternating_latent_rank,,20,0.0,0.0,25.0,{},final_loss_only,31,False,,0.47706544636953235,,,CONVERGED: alternating objective tolerance reached,-0.01422901649331917,1.8765312433771077,0.21304455509614106,0.8234633090444664,19
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,alternating_rank_20_lambda_25_beta_mask,alternating_rank_20_lambda_25_beta_mask,alternating_latent_rank,,20,0.0,0.0,25.0,{},final_loss_only,32,False,,0.4770937131389496,,,CONVERGED: alternating objective tolerance reached,-0.0069283221095118785,1.8780286113263625,0.21324146020145532,0.8189648441129707,19
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,alternating_rank_20_lambda_25_beta_mask_pre_and_post,alternating_rank_20_lambda_25_beta_mask_pre_and_post,alternating_latent_rank,,20,0.0,0.0,25.0,{},final_loss_only,33,False,,0.4770937131389496,,,CONVERGED: alternating objective tolerance reached,-0.0069283221095118785,1.8780286113263625,0.21324146020145532,0.8189648441129707,19
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,nuclear_lambda_12e_2,nuclear_lambda_12e_2,nuclear_norm,,0,0.12,0.0,0.0,{},final_loss_only,34,False,,0.49041224504093023,,,CONVERGED: proximal objective tolerance reached,-0.013467031822171755,1.904283305071875,0.20657105007503399,0.7570672490210048,12
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,nuclear_lambda_12e_2_beta_mask,nuclear_lambda_12e_2_beta_mask,nuclear_norm,,0,0.12,0.0,0.0,{},final_loss_only,35,False,,0.49044228744706647,,,CONVERGED: proximal objective tolerance reached,-0.005069948109207404,1.905432969040362,0.20672244225771913,0.7516033087062034,12
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,nuclear_lambda_12e_2_beta_mask_pre_and_post,nuclear_lambda_12e_2_beta_mask_pre_and_post,nuclear_norm,,0,0.12,0.0,0.0,{},final_loss_only,36,False,,0.49044228744706647,,,CONVERGED: proximal objective tolerance reached,-0.005069948109207404,1.905432969040362,0.20672244225771913,0.7516033087062034,12
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,zero_external_field,zero_external_field,no_external_field,,0,0.0,0.0,0.0,{},final_loss_only,37,False,,0.5276251199614266,,,Optimization terminated successfully.,-0.014510342303474455,1.836507034873236,0.27829418059625877,0.0,0
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,zero_external_field_beta_mask,zero_external_field_beta_mask,no_external_field,,0,0.0,0.0,0.0,{},final_loss_only,38,False,,0.5276614508626372,,,Optimization terminated successfully.,-0.010783507399269499,1.838623180706176,0.27847295467029404,0.0,0
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2021_01_03,zero_external_field_beta_mask_pre_and_post,zero_external_field_beta_mask_pre_and_post,no_external_field,,0,0.0,0.0,0.0,{},final_loss_only,39,False,,0.5276614508626372,,,Optimization terminated successfully.,-0.010783507399269499,1.838623180706176,0.27847295467029404,0.0,0
