statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,-0.25411341276939503,0.002318609337148957,-0.25830053951126625,-0.25308560053085605,-0.251678110845042,8
post_intervention_mean_magnetization,,,,,,0
