unit_index,observed_value,sample_mean,sample_std,abs_error,squared_error,q025,q500,q975,in_95_interval,num_finite_samples
0,-0.2,-0.15108695652173915,0.10366055371729126,0.048913043478260865,0.0023924858223062376,-0.3347826086956522,-0.1391304347826087,0.0021739130434782605,True,16
1,-0.23478260869565218,-0.20652173913043478,0.05731054924549594,0.028260869565217395,0.0007986767485822308,-0.30217391304347824,-0.19130434782608696,-0.12608695652173912,True,16
2,-0.09565217391304348,-0.07934782608695652,0.08684095581466898,0.01630434782608696,0.00026583175803402656,-0.1934782608695652,-0.11304347826086956,0.08260869565217391,True,16
3,-0.043478260869565216,-0.02282608695652174,0.07586146711484451,0.020652173913043477,0.0004265122873345935,-0.1673913043478261,-0.026086956521739132,0.09347826086956522,True,16
4,-0.09565217391304348,-0.06521739130434784,0.08306510075888174,0.030434782608695643,0.0009262759924385628,-0.2108695652173913,-0.0782608695652174,0.05434782608695652,True,16
5,-0.391304347826087,-0.27391304347826084,0.09515682012277953,0.11739130434782613,0.013780718336483942,-0.40217391304347827,-0.26956521739130435,-0.09782608695652174,True,16
6,0.008695652173913044,0.05869565217391304,0.10806337844901365,0.049999999999999996,0.0024999999999999996,-0.1108695652173913,0.043478260869565216,0.28695652173913044,True,16
7,0.043478260869565216,0.07608695652173914,0.08692934357883568,0.03260869565217392,0.0010633270321361063,-0.12391304347826086,0.08695652173913043,0.1934782608695652,True,16
8,0.21739130434782608,0.24347826086956523,0.09780192938436515,0.026086956521739146,0.0006805293005671086,0.10217391304347827,0.23478260869565215,0.45434782608695656,True,16
9,-0.13043478260869565,-0.05760869565217393,0.09145303628087233,0.07282608695652172,0.005303638941398863,-0.2326086956521739,-0.052173913043478265,0.08695652173913043,True,16
10,0.25217391304347825,0.2760869565217391,0.07602481934802482,0.023913043478260843,0.0005718336483931934,0.18913043478260871,0.26956521739130435,0.4282608695652174,True,16
11,-0.6347826086956522,-0.5163043478260869,0.0787949769540845,0.11847826086956526,0.014037098298676758,-0.6652173913043479,-0.5130434782608696,-0.3869565217391304,True,16
12,-0.06086956521739131,-0.027173913043478257,0.0984701023590467,0.03369565217391305,0.0011353969754253313,-0.16956521739130434,-0.052173913043478265,0.15,True,16
13,-0.23478260869565218,-0.18369565217391304,0.06433276850851169,0.05108695652173914,0.0026098771266540653,-0.29130434782608694,-0.1826086956521739,-0.08478260869565218,True,16
14,-0.30434782608695654,-0.23152173913043478,0.07435132206375082,0.07282608695652176,0.005303638941398869,-0.35434782608695653,-0.23478260869565218,-0.09130434782608696,True,16
15,-0.16521739130434782,-0.14130434782608697,0.06647341239748111,0.023913043478260843,0.0005718336483931934,-0.29782608695652174,-0.11304347826086956,-0.06739130434782609,True,16
16,-0.09565217391304348,-0.0641304347826087,0.08022151515263061,0.03152173913043478,0.0009936200378071833,-0.16521739130434782,-0.08695652173913043,0.09130434782608696,True,16
17,-0.25217391304347825,-0.2043478260869565,0.08706514954130777,0.04782608695652174,0.002287334593572779,-0.3934782608695652,-0.19130434782608696,-0.10217391304347827,True,16
18,-0.391304347826087,-0.33369565217391306,0.09539862640837611,0.057608695652173914,0.0033187618147448015,-0.5108695652173914,-0.3217391304347826,-0.20652173913043478,True,16
19,0.28695652173913044,0.3282608695652174,0.07919132869603036,0.04130434782608694,0.001706049149338373,0.21739130434782608,0.30434782608695654,0.47608695652173916,True,16
20,-0.11304347826086956,-0.08152173913043478,0.059046855893656824,0.03152173913043478,0.0009936200378071833,-0.1760869565217391,-0.06086956521739131,0.0021739130434782605,True,16
21,0.02608695652173913,0.053260869565217396,0.0735203764047211,0.027173913043478267,0.0007384215500945183,-0.08260869565217391,0.06956521739130435,0.16956521739130434,True,16
22,0.1826086956521739,0.1956521739130435,0.05685520361140009,0.013043478260869573,0.00017013232514177714,0.08260869565217391,0.2,0.28043478260869564,True,16
23,0.23478260869565218,0.266304347826087,0.08700406309092078,0.031521739130434795,0.0009936200378071842,0.11521739130434783,0.2434782608695652,0.391304347826087,True,16
24,0.043478260869565216,0.06847826086956521,0.09913973068542234,0.024999999999999994,0.0006249999999999997,-0.1108695652173913,0.08695652173913043,0.2108695652173913,True,16
25,0.13043478260869565,0.14565217391304347,0.062061314885305204,0.015217391304347822,0.0002315689981096407,0.0391304347826087,0.16521739130434782,0.23478260869565218,True,16
26,0.1826086956521739,0.20326086956521738,0.06093746213221643,0.02065217391304347,0.0004265122873345932,0.09782608695652174,0.19130434782608696,0.3173913043478261,True,16
27,0.0782608695652174,0.1108695652173913,0.061140700480109715,0.032608695652173905,0.0010633270321361054,-0.017391304347826084,0.11304347826086956,0.1826086956521739,True,16
28,-0.1826086956521739,-0.12391304347826086,0.08992225165194102,0.05869565217391305,0.003445179584120984,-0.2782608695652174,-0.09565217391304348,0.0021739130434782605,True,16
