statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,-0.09733,0.0036575264865753203,-0.10418200000000001,-0.09587999999999999,-0.093406,8
post_intervention_mean_magnetization,,,,,,0
