statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,-0.08843000000000001,0.0038781309931460524,-0.093636,-0.08848,-0.08136,8
post_intervention_mean_magnetization,,,,,,0
