statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,0.26991,0.0064398058976959825,0.25981400000000004,0.27124,0.278922,8
post_intervention_mean_magnetization,,,,,,0
