time_index,sample_mean,sample_std,q025,q500,q975,num_finite_samples
0,0.3025,0.029862183443278217,0.2607,0.302,0.3433,8
1,0.31899999999999995,0.049507575177946246,0.2303,0.348,0.3626,8
2,0.33949999999999997,0.031587180944174176,0.2875,0.33999999999999997,0.38,8
3,0.2275,0.02781636209140225,0.1847,0.228,0.2659,8
4,0.22050000000000003,0.025332785081786807,0.1927,0.216,0.26780000000000004,8
5,0.29250000000000004,0.015548311805466205,0.2727,0.292,0.3179,8
6,0.218,0.014832396974191319,0.1967,0.218,0.23929999999999998,8
7,0.258,0.047328638264796934,0.204,0.252,0.3292,8
8,0.29650000000000004,0.021948804067647962,0.2595,0.304,0.3226,8
9,0.222,0.033226495451672305,0.184,0.216,0.272,8
10,0.28500000000000003,0.03670149860700513,0.2454,0.272,0.34709999999999996,8
11,0.2965,0.03081801421246995,0.2449,0.3,0.3412,8
12,0.2425,0.03999687487792015,0.1868,0.238,0.29719999999999996,8
13,0.1905,0.022972810015320286,0.1574,0.188,0.2226,8
14,0.1785,0.02374342014116753,0.1329,0.184,0.2059,8
15,0.176,0.012489995996796798,0.1574,0.176,0.19720000000000001,8
16,0.23099999999999998,0.037296112397943025,0.18209999999999998,0.224,0.29059999999999997,8
17,0.2355,0.027672188204043418,0.1962,0.23199999999999998,0.28049999999999997,8
18,0.2855,0.03481019965469891,0.2192,0.288,0.3285,8
19,0.30050000000000004,0.033432768356808265,0.23500000000000001,0.314,0.33390000000000003,8
20,0.23149999999999998,0.043379142453487944,0.16820000000000002,0.23,0.3069,8
21,0.244,0.03352610922848042,0.2047,0.24,0.3043,8
22,0.29400000000000004,0.02,0.26940000000000003,0.292,0.3311,8
23,0.2735,0.038623179568751206,0.2261,0.264,0.3299,8
24,0.2695,0.030979832149319337,0.2216,0.27,0.321,8
25,0.2395,0.01837797594948911,0.2134,0.24,0.2692,8
26,0.2405,0.02942362995960899,0.1936,0.24,0.2878,8
27,0.254,0.032496153618543855,0.204,0.27,0.2899,8
28,0.2435,0.04027095727692602,0.208,0.228,0.32670000000000005,8
29,0.262,0.033226495451672305,0.21689999999999998,0.26,0.32480000000000003,8
30,0.2555,0.029012928152808017,0.2167,0.258,0.2939,8
31,0.272,0.035099857549568486,0.2275,0.258,0.3311,8
32,0.303,0.02833725463060951,0.2682,0.296,0.3577,8
33,0.33099999999999996,0.04448595283907045,0.2571,0.324,0.38330000000000003,8
34,0.344,0.04422668877499195,0.2625,0.352,0.4069,8
35,0.32999999999999996,0.02877498913987631,0.2736,0.338,0.3586,8
36,0.2365,0.03276812475562189,0.1868,0.242,0.2864,8
37,0.2745,0.03566160400206361,0.22820000000000001,0.27,0.3403,8
38,0.35,0.033941125496954286,0.30419999999999997,0.34199999999999997,0.4012,8
39,0.2865,0.0308504457018047,0.2334,0.296,0.3219,8
40,0.162,0.038574603043971825,0.0964,0.166,0.21980000000000002,8
41,0.275,0.046249324319388704,0.2089,0.278,0.3502,8
42,0.28,0.03364520768252144,0.2112,0.29000000000000004,0.3106,8
43,0.29850000000000004,0.0351532359819121,0.2541,0.29800000000000004,0.3485,8
44,0.3495,0.028209041103873064,0.312,0.348,0.3899,8
45,0.32699999999999996,0.028896366553599784,0.2974,0.318,0.3753,8
46,0.31499999999999995,0.04497777228809804,0.2487,0.32999999999999996,0.3744,8
47,0.30700000000000005,0.04112177038990418,0.2522,0.298,0.3763,8
48,0.257,0.03380828300875394,0.195,0.258,0.30119999999999997,8
49,0.272,0.02877498913987632,0.23809999999999998,0.268,0.325,8
