statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,-0.07340094053835723,0.0020944216390944227,-0.07625746516257466,-0.07353509708317706,-0.07012708808170566,8
post_intervention_mean_magnetization,-0.07340094053835723,0.0020944216390944227,-0.07625746516257466,-0.07353509708317706,-0.07012708808170566,8
