statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,-0.03379807276189377,0.0022876555637060545,-0.03658146043103199,-0.033544906378927326,-0.02975693142148236,8
post_intervention_mean_magnetization,-0.27224618447246185,0.003770908651894234,-0.27817314072788524,-0.2708999030166913,-0.2680753917615232,8
