source_type,source_name,source_slug,run_name,run_slug,treated_intervention_slug,control_intervention_slug,s,gte,gte_post_s
fit,alternating_rank_5_uv_1_e3_beta_mask,fit_alternating_rank_5_uv_1_e3_beta_mask,default,default,all_intervention_from_s,no_intervention,50,-0.560625054095381,-0.9910290439487519
fit,alternating_rank_5_uv_5_e2_beta_mask_xi_zero,fit_alternating_rank_5_uv_5_e2_beta_mask_xi_zero,default,default,all_intervention_from_s,no_intervention,50,-0.43264475923949114,-0.7648384462253075
fit,base,fit_base,default,default,all_intervention_from_s,no_intervention,50,-0.30181399844205303,-0.5347429942320454
truth,truth,truth,default,default,all_intervention_from_s,no_intervention,50,-0.5654965234701826,-0.9989255270277169
