statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,0.1078933338872272,0.0023700206171896974,0.10382117536280049,0.10746925888999667,0.11146698792511354,16
post_intervention_mean_magnetization,-0.11571119973413095,0.002774238313039372,-0.12025078610322877,-0.11680343584630723,-0.11106807781782857,16
