statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,0.26208,0.005611987170334586,0.25452199999999997,0.26264,0.26901200000000003,8
post_intervention_mean_magnetization,,,,,,0
