statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,-0.09828708319485986,0.0019909927948281447,-0.10127949484878697,-0.09839093829622245,-0.09459745762711864,16
post_intervention_mean_magnetization,-0.32011337781527216,0.00256866775817999,-0.32407137561673954,-0.32020349208783905,-0.31475573280159524,16
