statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,-0.25778999999999996,0.0047455136708263726,-0.263886,-0.25864,-0.249426,8
post_intervention_mean_magnetization,-0.25778999999999996,0.0047455136708263726,-0.263886,-0.25864,-0.249426,8
