category,name,estimate,true,squared_error
parameter,field::intercept,0.18384040094600027,0.18,1.4748679426039784e-05
parameter,beta,0.1303222683457312,0.12,0.00010654922380128467
parameter,interaction::adjacency,0.14378300412976913,0.15,3.86510376504676e-05
parameter,eta,0.01386239175388813,0.01,1.4918070060503028e-05
parameter,zeta,-0.1473262626446466,-0.15,7.148871445412167e-06
parameter,psi,0.057302007787870694,0.05,5.331931773412423e-05
metric,final_loss,0.6758615014647185,,
metric,field_rmse,0.0038404009460002724,,
metric,interaction_fro_error,0.3108497935115431,,
metric,parameter_rmse,0.006262789582364389,,
