experiment_name,experiment_slug,execution_mode,search_name,search_slug,split_kind,outer_num_folds,test_fold_id,candidate_name,candidate_slug,candidate_index,cv_fold_id,num_training_slots,num_validation_slots,num_post_s_validation_slots,fit_path,status,fit_loss,validation_loss,validation_brier_score,validation_ece,post_s_validation_loss,post_s_validation_brier_score,post_s_validation_ece,validation_mean_magnetization_abs_diff,validation_observed_mean_magnetization,validation_sampled_mean_magnetization_mean,post_s_validation_mean_magnetization_abs_diff,post_s_validation_observed_mean_magnetization,post_s_validation_sampled_mean_magnetization_mean
partial_confounding,partial_confounding,cv,xi_zero,xi_zero,train_cv,6,1,xi_zero__candidate_0001,xi_zero_candidate_0001,1,1,287491,46962,25958,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/HybridAlt/partial_confounding/cv_runs/xi_zero/candidates/xi_zero_candidate_0001/fold_1,completed,0.46282243385195304,0.6916333330072192,0.1880096698867854,0.04072893214515847,0.7305305776714366,0.19144034167570664,0.06868565227891625,0.0149243004982752,-0.0791278054597334,-0.0642035049614582,0.03655905693813083,0.1920024655212266,0.15544340858309577
partial_confounding,partial_confounding,cv,xi_zero,xi_zero,train_cv,6,1,xi_zero__candidate_0001,xi_zero_candidate_0001,1,2,287514,46928,26231,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/HybridAlt/partial_confounding/cv_runs/xi_zero/candidates/xi_zero_candidate_0001/fold_2,completed,0.46278511703561553,0.5698381254426066,0.1789240591911556,0.04150748119429353,0.5936381757090493,0.17964074334981375,0.06980303811127274,0.022587794067507674,-0.038058302079781794,-0.06064609614728947,0.04604761541687319,0.27619991612977013,0.23015230071289694
partial_confounding,partial_confounding,cv,xi_zero,xi_zero,train_cv,6,1,xi_zero__candidate_0001,xi_zero_candidate_0001,1,3,287577,46911,26419,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/HybridAlt/partial_confounding/cv_runs/xi_zero/candidates/xi_zero_candidate_0001/fold_3,completed,0.45771846532267446,0.7477673276682054,0.20343582751619113,0.05967007792578989,0.8964068192544575,0.2167533064952288,0.10666313002083465,0.03439758265651979,-0.11781884845771781,-0.1522164311142376,0.10367065369620349,0.09148718725159923,-0.012183466444604264
partial_confounding,partial_confounding,cv,xi_zero,xi_zero,train_cv,6,1,xi_zero__candidate_0001,xi_zero_candidate_0001,1,4,287496,46909,26569,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/HybridAlt/partial_confounding/cv_runs/xi_zero/candidates/xi_zero_candidate_0001/fold_4,completed,0.4608446699538167,0.7313493466572113,0.19457552308715304,0.04726324455168425,0.8629140979906792,0.19983517517468757,0.07641330824275447,0.02310857191583704,-0.11991302308725404,-0.096804451171417,0.0016937031879257908,0.07267868568632617,0.07437238887425196
partial_confounding,partial_confounding,cv,xi_zero,xi_zero,train_cv,6,1,xi_zero__candidate_0001,xi_zero_candidate_0001,1,5,287525,46917,26474,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/HybridAlt/partial_confounding/cv_runs/xi_zero/candidates/xi_zero_candidate_0001/fold_5,completed,0.464401502702017,0.6819469388533114,0.18100446642380089,0.03351874419165295,0.7670921849892772,0.17161603831475805,0.0692677457731411,0.008613615533815039,-0.13566511072745488,-0.14427872626126992,0.061055186220442696,0.04358993729697061,-0.017465248923472086
partial_confounding,partial_confounding,cv,xi_zero,xi_zero,train_cv,6,1,xi_zero__candidate_0001,xi_zero_candidate_0001,1,6,287426,46954,26123,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/HybridAlt/partial_confounding/cv_runs/xi_zero/candidates/xi_zero_candidate_0001/fold_6,completed,0.45914567348333984,0.7082366840148631,0.19743204080757423,0.05109991597748187,0.8185044359774916,0.20162489757094906,0.08375610284976007,0.0013763470630830388,-0.16377731396686118,-0.16515366102994422,0.03437583738468016,-0.004708494430195613,-0.03908433181487578
partial_confounding,partial_confounding,cv,xi_zero,xi_zero,train_cv,6,1,xi_zero__candidate_0001,xi_zero_candidate_0001,1,7,287485,46945,26080,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/HybridAlt/partial_confounding/cv_runs/xi_zero/candidates/xi_zero_candidate_0001/fold_7,completed,0.461858241212212,0.6918948508498716,0.18461752930960906,0.04334249049892028,0.8161461642301413,0.18922332590763669,0.06509614559452714,0.03410107572691448,-0.13699009479177762,-0.10288901906486314,0.0019507285276073594,0.09815950920245399,0.09620878067484663
partial_confounding,partial_confounding,cv,xi_zero,xi_zero,train_cv,6,1,xi_zero__candidate_0002,xi_zero_candidate_0002,2,1,287491,46962,25958,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/HybridAlt/partial_confounding/cv_runs/xi_zero/candidates/xi_zero_candidate_0002/fold_1,completed,0.46545627953157254,0.5882217012269032,0.1834707971662187,0.03231655943057001,0.5977469997045908,0.18386527513285575,0.056315352153436825,0.014772582087645328,-0.0791278054597334,-0.06435522337208807,0.03259592418522231,0.1920024655212266,0.1594065413360043
partial_confounding,partial_confounding,cv,xi_zero,xi_zero,train_cv,6,1,xi_zero__candidate_0002,xi_zero_candidate_0002,2,2,287514,46928,26231,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/HybridAlt/partial_confounding/cv_runs/xi_zero/candidates/xi_zero_candidate_0002/fold_2,completed,0.4640886834252204,0.5414737175894856,0.17625308166998874,0.032897567238267526,0.545028863735523,0.17522707486823869,0.0594825876051447,0.026897587794067507,-0.038058302079781794,-0.0649558898738493,0.060200716709237156,0.27619991612977013,0.21599919942053297
partial_confounding,partial_confounding,cv,xi_zero,xi_zero,train_cv,6,1,xi_zero__candidate_0002,xi_zero_candidate_0002,2,3,287577,46911,26419,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/HybridAlt/partial_confounding/cv_runs/xi_zero/candidates/xi_zero_candidate_0002/fold_3,completed,0.4604251972434165,0.6322970115072152,0.1987610017538565,0.05109007942221269,0.6922067011062698,0.20864700123771532,0.08942076416287957,0.025996035045085353,-0.11781884845771781,-0.14381488350280316,0.08364245429425791,0.09148718725159923,0.007844732957341307
