source_type,source_name,source_slug,run_name,run_slug,treated_intervention_slug,control_intervention_slug,s,gte,gte_post_s
fit,alternating_rank_3_uv_5_e2,fit_alternating_rank_3_uv_5_e2,default,default,all_intervention,no_intervention,0,-0.50252,-0.50252
fit,alternating_rank_3_uv_5_e2_xi_zero,fit_alternating_rank_3_uv_5_e2_xi_zero,default,default,all_intervention,no_intervention,0,-0.49504,-0.49504
fit,base,fit_base,default,default,all_intervention,no_intervention,0,-0.31694,-0.31694
fit,treatment_shared_unit_rank_3_uv_1_e1,fit_treatment_shared_unit_rank_3_uv_1_e1,default,default,all_intervention,no_intervention,0,-0.00906,-0.00906
fit,treatment_split_rank_1_uv_1_e1,fit_treatment_split_rank_1_uv_1_e1,default,default,all_intervention,no_intervention,0,-0.0005700000000000006,-0.0005700000000000006
truth,truth,truth,default,default,all_intervention,no_intervention,0,-0.52382,-0.52382
