start_index,seed,initialization_kind,initial_mple_loss,initial_penalized_objective,final_mple_loss,final_penalized_objective,iterations,cost_evaluations,success,message,is_best
0,0,random,0.8376619958210217,0.8377390429074562,0.3832839418557641,0.4543858437445669,2000,14001,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,True
