statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,0.362153123961449,0.0018314694579398278,0.359288800265869,0.3621081200841919,0.3650818378198737,16
post_intervention_mean_magnetization,,,,,,0
