matrix_code,matrix_display_name,view_code,view_label,component_rank,singular_value,energy_share,cumulative_energy_share,next_singular_ratio
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,12,429.13245670504057,0.026413499237136293,0.7740089902970809,1.1002050931407366
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,13,390.047691453603,0.021821200402075726,0.7958301906991566,1.0702758593708666
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,14,364.4365964517618,0.019049657782757863,0.8148798484819145,1.0461736105289614
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,15,348.35193010412206,0.017405225586787233,0.8322850740687018,1.033713657447386
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,16,336.99073974153475,0.016288427084157925,0.8485735011528597,1.03080944642136
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,17,326.9185598865616,0.015329301582459728,0.8639028027353194,1.0250667406359666
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,18,318.92417042400234,0.0145887500387322,0.8784915527740516,1.0598239740257653
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,19,300.9218306437829,0.012988248955983207,0.8914798017300347,1.0577634399691218
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,20,284.48878007408484,0.011608430353458049,0.9030882320834928,1.0403500873451157
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,21,273.4548528756083,0.010725424354138282,0.913813656437631,1.088693095981274
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,22,251.17717186323728,0.009049061639851712,0.9228627180774828,1.0165175845664656
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,23,247.0957469667008,0.008757371124767559,0.9316200892022504,1.039683652998179
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,24,237.66435708990952,0.008101609825767736,0.939721699028018,1.037541194183315
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,25,229.06498404334053,0.007525937824503637,0.9472476368525217,1.052821748091674
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,26,217.57242805682884,0.006789705399325034,0.9540373422518467,1.0865946415963066
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,27,200.2332974302129,0.0057506351273922856,0.9597879773792389,1.0766084592186482
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,28,185.9852537063779,0.004961354244957155,0.9647493316241961,1.014846061709322
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,29,183.26449766491663,0.00481725787910723,0.9695665895033033,1.0203842125716707
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,30,179.60342330565442,0.004626711657934416,0.9741933011612377,1.0579853100197383
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,31,169.75984600608834,0.004133454480699943,0.9783267556419376,1.0437739500029035
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,32,162.6404318728362,0.0037940255556612695,0.9821207811975988,1.0394229189014559
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,33,156.47185463711673,0.003511685987068587,0.9856324671846675,1.019178904611215
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,34,153.52736789308437,0.00338076374855407,0.9890132309332216,1.039973045875542
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,35,147.62629522174907,0.0031258681552928866,0.9921390990885145,1.0577338271662728
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,36,139.56847311695424,0.0027939451044558645,0.9949330441929704,1.1069328516880708
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,37,126.08576292962356,0.0022802124650375347,0.9972132566580079,1.1134962748232355
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,38,113.23411292924112,0.0018390679613827646,0.9990523246193906,1.470740385309852
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,39,76.99123112430563,0.0008502090875589954,0.9999025337069496,3.0142674185179055
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,40,25.54226962455829,9.357550599539695e-05,0.999996109212945,5.107840760975034
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,41,5.000600218336199,3.5866375021421444e-06,0.9999996958504471,3.443739695143662
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,42,1.4520842633338436,3.024313805204857e-07,0.9999999982818276,13.267225242621265
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,43,0.10944897947982292,1.718172038859065e-09,0.9999999999999997,109448979479.82292
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,44,2.294412309331004e-13,7.550681337515216e-33,0.9999999999999997,0.2294412309331004
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,45,1.6816071661010183e-13,4.0559473891124504e-33,0.9999999999999997,0.16816071661010182
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,46,1.347414772064367e-13,2.6040290380211183e-33,0.9999999999999997,0.1347414772064367
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,47,9.407820642271251e-14,1.2694665807123438e-33,0.9999999999999997,0.09407820642271252
continuous_death,Continuous death-rate matrix,row_column_centered,Row-and-column centered,48,8.523001579089937e-15,1.0419055513249456e-35,0.9999999999999997,
