matrix_code,matrix_display_name,view_code,view_label,component_rank,singular_value,energy_share,cumulative_energy_share,next_singular_ratio
binary_death,Binary death-threshold matrix,raw,Raw,1,274.99421377450557,0.4903375454498548,0.4903375454498548,2.4123295329138075
binary_death,Binary death-threshold matrix,raw,Raw,2,113.99529376997894,0.08426008274784592,0.5745976281977008,1.2971298304060173
binary_death,Binary death-threshold matrix,raw,Raw,3,87.88271697852869,0.05007892379608991,0.6246765519937907,1.1682418940024675
binary_death,Binary death-threshold matrix,raw,Raw,4,75.22647272769613,0.036693524996438985,0.6613700769902296,1.3308773653633295
binary_death,Binary death-threshold matrix,raw,Raw,5,56.523970341293854,0.02071635558112528,0.6820864325713549,1.0670408788237133
binary_death,Binary death-threshold matrix,raw,Raw,6,52.97263812760844,0.018194965700530096,0.7002813982718851,1.085330245423515
binary_death,Binary death-threshold matrix,raw,Raw,7,48.80785212701558,0.015446405418434339,0.7157278036903194,1.0169793223823127
binary_death,Binary death-threshold matrix,raw,Raw,8,47.99296411718709,0.01493492974344853,0.730662733433768,1.0484806014751868
binary_death,Binary death-threshold matrix,raw,Raw,9,45.77382170892065,0.013585711392779682,0.7442484448265476,1.0142691733184084
binary_death,Binary death-threshold matrix,raw,Raw,10,45.12985597221826,0.013206141068012517,0.7574545858945602,1.0078927118767087
binary_death,Binary death-threshold matrix,raw,Raw,11,44.77644836639994,0.013000118842131434,0.7704547047366916,1.0119768130898945
binary_death,Binary death-threshold matrix,raw,Raw,12,44.24651611303511,0.01269422520581151,0.7831489299425032,1.0330627595228854
binary_death,Binary death-threshold matrix,raw,Raw,13,42.8304241007295,0.011894680650536553,0.7950436105930397,1.0090282432553865
binary_death,Binary death-threshold matrix,raw,Raw,14,42.44720044956072,0.011682778465123368,0.8067263890581631,1.0094673348078478
binary_death,Binary death-threshold matrix,raw,Raw,15,42.04910747076382,0.011464671121795859,0.8181910601799589,1.0215466410187146
binary_death,Binary death-threshold matrix,raw,Raw,16,41.16220031699315,0.010986141812793532,0.8291772019927525,1.006842716814848
binary_death,Binary death-threshold matrix,raw,Raw,17,40.88245326659359,0.01083732094288313,0.8400145229356356,1.0083267219671197
binary_death,Binary death-threshold matrix,raw,Raw,18,40.54484759348341,0.010659071651486125,0.8506735945871218,1.0174996571299306
binary_death,Binary death-threshold matrix,raw,Raw,19,39.84752948993476,0.010295580496234172,0.8609691750833559,1.0120537973580175
binary_death,Binary death-threshold matrix,raw,Raw,20,39.37293609683336,0.010051795420202575,0.8710209705035585,1.0074250492301944
binary_death,Binary death-threshold matrix,raw,Raw,21,39.08274479269646,0.00990417146832556,0.8809251419718841,1.024041305553226
binary_death,Binary death-threshold matrix,raw,Raw,22,38.165203474465784,0.009444591997661674,0.8903697339695458,1.0160116471842866
binary_death,Binary death-threshold matrix,raw,Raw,23,37.56374602617453,0.009149257025618201,0.899518990995164,1.0215908845515678
binary_death,Binary death-threshold matrix,raw,Raw,24,36.76985238828097,0.008766612489988397,0.9082856034851524,1.0258564719220762
binary_death,Binary death-threshold matrix,raw,Raw,25,35.84307687739966,0.008330260919436542,0.916615864404589,1.0080195361423885
binary_death,Binary death-threshold matrix,raw,Raw,26,35.55791886193823,0.008198241478577792,0.9248141058831668,1.026889462442779
binary_death,Binary death-threshold matrix,raw,Raw,27,34.62682222617472,0.007774515104543434,0.9325886209877102,1.0569647549205472
binary_death,Binary death-threshold matrix,raw,Raw,28,32.76062145400264,0.006959087548322292,0.9395477085360325,1.0300303176559198
binary_death,Binary death-threshold matrix,raw,Raw,29,31.80549241361872,0.006559221312329839,0.9461069298483624,1.0506545144577286
binary_death,Binary death-threshold matrix,raw,Raw,30,30.27207514549576,0.005941996924049055,0.9520489267724115,1.0084802073317092
binary_death,Binary death-threshold matrix,raw,Raw,31,30.01752034934948,0.005842485786412032,0.9578914125588235,1.0147657672485222
binary_death,Binary death-threshold matrix,raw,Raw,32,29.58073805617253,0.005673695818730504,0.9635651083775539,1.0164551217079776
binary_death,Binary death-threshold matrix,raw,Raw,33,29.10186335277371,0.005491482847050477,0.9690565912246044,1.0219088521378341
binary_death,Binary death-threshold matrix,raw,Raw,34,28.47794428230325,0.005258541540525259,0.9743151327651297,1.0161836953490762
binary_death,Binary death-threshold matrix,raw,Raw,35,28.02440583591591,0.005092380708943596,0.9794075134740733,1.0123585387185925
binary_death,Binary death-threshold matrix,raw,Raw,36,27.682293144272986,0.004968807408220917,0.9843763208822942,1.019346831202289
binary_death,Binary death-threshold matrix,raw,Raw,37,27.15689331336082,0.004781984998659489,0.9891583058809537,1.0386672081146802
binary_death,Binary death-threshold matrix,raw,Raw,38,26.145904194524643,0.004432567603934931,0.9935908734848886,1.0131337001191563
binary_death,Binary death-threshold matrix,raw,Raw,39,25.80696327784732,0.004318389833126878,0.9979092633180154,1.5803498366935564
binary_death,Binary death-threshold matrix,raw,Raw,40,16.329905365663357,0.0017290811368627496,0.9996383444548782,2.257519069460549
binary_death,Binary death-threshold matrix,raw,Raw,41,7.233562536225002,0.0003392755146117196,0.99997761996949,3.8935514851073623
binary_death,Binary death-threshold matrix,raw,Raw,42,1.8578314846722879,2.2380030510424027e-05,1.0000000000000004,1857831484672.2878
binary_death,Binary death-threshold matrix,raw,Raw,43,3.9994502462587004e-13,1.0371668658768264e-30,1.0000000000000004,0.39994502462587006
binary_death,Binary death-threshold matrix,raw,Raw,44,1.7902846815453956e-14,2.0782233899886503e-33,1.0000000000000004,0.017902846815453954
binary_death,Binary death-threshold matrix,raw,Raw,45,1.6185938292376272e-14,1.6987278141185048e-33,1.0000000000000004,0.016185938292376273
binary_death,Binary death-threshold matrix,raw,Raw,46,8.218784503095892e-15,4.379890205696204e-34,1.0000000000000004,0.008218784503095893
binary_death,Binary death-threshold matrix,raw,Raw,47,4.380526465330301e-15,1.2442299585965327e-34,1.0000000000000004,0.004380526465330301
binary_death,Binary death-threshold matrix,raw,Raw,48,2.0316735102168475e-15,2.6764299020365465e-35,1.0000000000000004,
binary_death,Binary death-threshold matrix,row_centered,Row-centered,1,131.39297376597523,0.20044661598565058,0.20044661598565058,1.4041902184587391
binary_death,Binary death-threshold matrix,row_centered,Row-centered,2,93.57206170414304,0.10165923608099342,0.302105852066644,1.0971064512802833
binary_death,Binary death-threshold matrix,row_centered,Row-centered,3,85.28986553214399,0.08445965521646555,0.3865655072831095,1.4258442015281458
binary_death,Binary death-threshold matrix,row_centered,Row-centered,4,59.817100241902125,0.04154369838661526,0.42810920566972477,1.1230045996621925
binary_death,Binary death-threshold matrix,row_centered,Row-centered,5,53.26523173626851,0.03294140256350996,0.46105060823323474,1.0850375572578888
binary_death,Binary death-threshold matrix,row_centered,Row-centered,6,49.090680207310626,0.02798031145248778,0.48903091968572254,1.018561642960632
binary_death,Binary death-threshold matrix,row_centered,Row-centered,7,48.19608174584287,0.026969811399755354,0.516000731085478,1.0526808697349739
binary_death,Binary death-threshold matrix,row_centered,Row-centered,8,45.78413375933853,0.024337975422756498,0.5403387065082345,1.012949830939327
binary_death,Binary death-threshold matrix,row_centered,Row-centered,9,45.19881672410376,0.023719666341161294,0.5640583728493958,1.0063238332143534
binary_death,Binary death-threshold matrix,row_centered,Row-centered,10,44.914783126751324,0.023422489817357648,0.5874808626667534,1.015089743751777
binary_death,Binary death-threshold matrix,row_centered,Row-centered,11,44.24710564087275,0.022731295057999562,0.6102121577247529,1.0330537234368293
binary_death,Binary death-threshold matrix,row_centered,Row-centered,12,42.83136940223074,0.02129993923698148,0.6315120969617344,1.008191715209592
binary_death,Binary death-threshold matrix,row_centered,Row-centered,13,42.483357833709796,0.020955214751303068,0.6524673117130374,1.0100864334696555
binary_death,Binary death-threshold matrix,row_centered,Row-centered,14,42.05913120501886,0.020538798758740914,0.6730061104717783,1.0210644954623826
binary_death,Binary death-threshold matrix,row_centered,Row-centered,15,41.19145400895821,0.019700111735164012,0.6927062222069423,1.002344426472802
binary_death,Binary death-threshold matrix,row_centered,Row-centered,16,41.095109546235314,0.01960806463105962,0.7123142868380019,1.0133226161914985
binary_death,Binary death-threshold matrix,row_centered,Row-centered,17,40.55481333347555,0.019095861596645607,0.7314101484346475,1.0154650033840937
binary_death,Binary death-threshold matrix,row_centered,Row-centered,18,39.937184637899264,0.018518650571445486,0.749928799006093,1.012699529636643
binary_death,Binary death-threshold matrix,row_centered,Row-centered,19,39.43636139756946,0.018057104879587255,0.7679859038856802,1.0083023075752098
binary_death,Binary death-threshold matrix,row_centered,Row-centered,20,39.11164449519807,0.01776096663055458,0.7857468705162348,1.0247312211577586
binary_death,Binary death-threshold matrix,row_centered,Row-centered,21,38.16771040801223,0.016914013061549483,0.8026608835777843,1.0125270710034864
binary_death,Binary death-threshold matrix,row_centered,Row-centered,22,37.69549624997712,0.016498078848829357,0.8191589624266137,1.0235840522636268
binary_death,Binary death-threshold matrix,row_centered,Row-centered,23,36.82696713241537,0.015746583962124187,0.8349055463887378,1.0240645527793932
binary_death,Binary death-threshold matrix,row_centered,Row-centered,24,35.96156807934034,0.015015219522560809,0.8499207659112986,1.009614332999139
binary_death,Binary death-threshold matrix,row_centered,Row-centered,25,35.61911405567477,0.014730607952663576,0.8646513738639622,1.0281773665653018
