unit_index,observed_value,sample_mean,sample_std,abs_error,squared_error,q025,q500,q975,in_95_interval,num_finite_samples
42,-0.23478260869565218,-0.14782608695652175,0.07010658911563956,0.08695652173913043,0.007561436672967863,-0.2573913043478261,-0.1391304347826087,-0.038260869565217376,True,8
43,-0.043478260869565216,-0.08478260869565218,0.09562746716488162,0.04130434782608697,0.0017060491493383753,-0.21434782608695652,-0.08695652173913043,0.08043478260869567,True,8
44,-0.28695652173913044,-0.28695652173913044,0.024595018476053825,0.0,0.0,-0.31869565217391305,-0.28695652173913044,-0.2408695652173913,True,8
45,-0.043478260869565216,-0.07391304347826087,0.12802114664639527,0.030434782608695657,0.0009262759924385636,-0.26652173913043475,-0.06086956521739131,0.11217391304347828,True,8
46,0.11304347826086956,0.15,0.06474466352971926,0.03695652173913043,0.0013657844990548201,0.08130434782608696,0.1391304347826087,0.26869565217391306,True,8
47,0.09565217391304348,0.1,0.08857195124984071,0.004347826086956524,1.8903591682419682e-05,-0.05391304347826087,0.09565217391304348,0.22565217391304349,True,8
48,0.11304347826086956,0.10217391304347827,0.03682842249151612,0.010869565217391297,0.00011814744801512271,0.06391304347826088,0.08695652173913043,0.17347826086956522,True,8
49,-0.3391304347826087,-0.2891304347826087,0.057966485330319055,0.04999999999999999,0.0024999999999999988,-0.3534782608695652,-0.30434782608695654,-0.17739130434782607,True,8
50,0.16521739130434782,0.2152173913043478,0.10910791383764874,0.04999999999999999,0.0024999999999999988,0.06695652173913044,0.23478260869565218,0.3934782608695653,True,8
51,0.008695652173913044,0.015217391304347835,0.07823067050194166,0.006521739130434792,4.253308128544435e-05,-0.10086956521739131,0.0,0.1356521739130435,True,8
52,-0.5130434782608696,-0.4934782608695652,0.08177496901653923,0.0195652173913044,0.0003827977315690002,-0.6113043478260869,-0.48695652173913045,-0.3769565217391304,True,8
53,-0.16521739130434782,-0.13695652173913042,0.047578410061389756,0.028260869565217395,0.0007986767485822308,-0.19695652173913045,-0.1391304347826087,-0.0782608695652174,True,8
54,-0.06086956521739131,-0.10434782608695653,0.04919003695210765,0.04347826086956522,0.0018903591682419665,-0.17956521739130435,-0.09565217391304348,-0.043478260869565216,True,8
55,-0.23478260869565218,-0.24565217391304348,0.07725806801702984,0.010869565217391297,0.00011814744801512271,-0.33304347826086955,-0.26956521739130435,-0.11086956521739129,True,8
56,-0.6347826086956522,-0.5326086956521738,0.06760135567594004,0.10217391304347834,0.010439508506616273,-0.6317391304347826,-0.5130434782608695,-0.4608695652173913,False,8
57,0.06086956521739131,0.08260869565217391,0.07957828355531794,0.0217391304347826,0.0004725897920604912,-0.008695652173913044,0.06956521739130435,0.21130434782608695,True,8
58,-0.40869565217391307,-0.4260869565217391,0.03689252771408074,0.017391304347826042,0.000302457466918713,-0.4752173913043478,-0.43478260869565216,-0.3626086956521739,True,8
59,-0.3565217391304348,-0.35434782608695653,0.10082364022004549,0.0021739130434782483,4.72589792060486e-06,-0.4956521739130435,-0.32173913043478264,-0.2408695652173913,True,8
60,0.008695652173913044,0.006521739130434783,0.065325996527464,0.0021739130434782605,4.725897920604913e-06,-0.11217391304347826,0.008695652173913042,0.09260869565217392,True,8
61,0.391304347826087,0.3630434782608696,0.08561464638050094,0.028260869565217395,0.0007986767485822308,0.23478260869565218,0.3739130434782609,0.45782608695652177,True,8
62,-0.043478260869565216,-0.06956521739130435,0.11731076141940906,0.026086956521739132,0.0006805293005671079,-0.21434782608695652,-0.07826086956521738,0.10391304347826089,True,8
63,0.0782608695652174,0.05652173913043479,0.05751633284923023,0.021739130434782608,0.00047258979206049145,-0.019999999999999997,0.043478260869565216,0.14173913043478262,True,8
64,-0.3217391304347826,-0.3195652173913044,0.036311506714108835,0.002173913043478193,4.725897920604619e-06,-0.3708695652173913,-0.32173913043478264,-0.26956521739130435,True,8
65,-0.3739130434782609,-0.2891304347826087,0.15902289072066605,0.08478260869565218,0.007188090737240077,-0.4373913043478261,-0.34782608695652173,0.01608695652173916,True,8
66,0.008695652173913044,-0.05,0.06561473162081118,0.058695652173913045,0.003445179584120983,-0.13869565217391305,-0.052173913043478265,0.07434782608695654,True,8
67,0.5130434782608696,0.48043478260869565,0.08037600672754848,0.03260869565217395,0.001063327032136108,0.3482608695652174,0.4956521739130435,0.5826086956521739,True,8
68,-0.008695652173913044,-0.047826086956521734,0.10168709185675218,0.03913043478260869,0.001531190926275992,-0.2165217391304348,-0.034782608695652174,0.0782608695652174,True,8
69,0.2,0.17173913043478262,0.08107850521291964,0.028260869565217395,0.0007986767485822308,0.06695652173913044,0.14782608695652172,0.2839130434782609,True,8
70,0.2,0.18478260869565216,0.03525494508744969,0.01521739130434785,0.00023156899810964154,0.1334782608695652,0.1826086956521739,0.23478260869565218,True,8
71,0.25217391304347825,0.20652173913043478,0.06083073295492706,0.045652173913043465,0.0020841209829867663,0.13043478260869565,0.20869565217391303,0.2839130434782609,True,8
72,-0.6173913043478261,-0.5717391304347825,0.0932251375756155,0.04565217391304355,0.0020841209829867736,-0.7352173913043478,-0.5565217391304347,-0.43826086956521737,True,8
73,0.13043478260869565,0.08913043478260868,0.058291685555617055,0.04130434782608697,0.0017060491493383753,0.011739130434782608,0.06956521739130435,0.16521739130434782,True,8
74,0.13043478260869565,0.10434782608695652,0.06330530338504799,0.026086956521739132,0.0006805293005671079,-0.007826086956521733,0.09565217391304348,0.17956521739130435,True,8
75,0.5130434782608696,0.5043478260869565,0.07530655685082073,0.008695652173913104,7.56143667296797e-05,0.38,0.5217391304347826,0.5939130434782609,True,8
76,0.5478260869565217,0.5152173913043478,0.07750236291293863,0.032608695652173836,0.0010633270321361008,0.3891304347826087,0.5391304347826087,0.6339130434782609,True,8
77,-0.008695652173913044,-0.028260869565217395,0.03304061772515362,0.019565217391304353,0.0003827977315689983,-0.07521739130434783,-0.034782608695652174,0.023043478260869568,True,8
78,0.02608695652173913,-0.017391304347826087,0.06086956521739131,0.043478260869565216,0.0018903591682419658,-0.12130434782608696,0.008695652173913042,0.043478260869565216,True,8
79,0.16521739130434782,0.15869565217391304,0.08014047213550765,0.006521739130434773,4.253308128544411e-05,0.06391304347826088,0.14782608695652175,0.3034782608695652,True,8
80,0.13043478260869565,0.12826086956521737,0.03733818268982102,0.002173913043478276,4.7258979206049814e-06,0.08130434782608696,0.1217391304347826,0.1826086956521739,True,8
81,0.16521739130434782,0.13695652173913042,0.08014047213550766,0.028260869565217395,0.0007986767485822308,0.029130434782608693,0.13043478260869565,0.27173913043478265,True,8
82,-0.13043478260869565,-0.15217391304347827,0.048997511606889754,0.021739130434782622,0.00047258979206049205,-0.21434782608695652,-0.15652173913043477,-0.08130434782608696,True,8
83,-0.23478260869565218,-0.2673913043478261,0.09816366873804902,0.03260869565217392,0.0010633270321361063,-0.3882608695652174,-0.2608695652173913,-0.1334782608695652,True,8
84,0.14782608695652175,0.13043478260869562,0.07170618479335061,0.017391304347826125,0.0003024574669187159,0.04652173913043478,0.10434782608695653,0.24913043478260868,True,8
85,0.02608695652173913,-0.01956521739130435,0.06788041302606955,0.04565217391304348,0.0020841209829867676,-0.11,-0.008695652173913044,0.08652173913043479,True,8
86,0.11304347826086956,0.06304347826086956,0.03525494508744969,0.05,0.0025000000000000005,0.011739130434782608,0.0782608695652174,0.11,False,8
87,-0.4782608695652174,-0.44782608695652176,0.09673302374472606,0.030434782608695643,0.0009262759924385628,-0.6165217391304347,-0.4173913043478261,-0.3421739130434782,True,8
88,-0.808695652173913,-0.7347826086956522,0.06997163886709165,0.07391304347826089,0.005463137996219284,-0.8230434782608695,-0.7391304347826086,-0.6234782608695651,True,8
89,-0.14782608695652175,-0.12826086956521737,0.09582494278493127,0.019565217391304374,0.0003827977315689991,-0.21434782608695652,-0.14782608695652175,0.0704347826086957,True,8
90,-0.3391304347826087,-0.341304347826087,0.07552588159147917,0.002173913043478304,4.725897920605102e-06,-0.48043478260869565,-0.31304347826086953,-0.2552173913043478,True,8
91,-0.13043478260869565,-0.12391304347826086,0.0886519500178421,0.006521739130434787,4.2533081285444285e-05,-0.23478260869565218,-0.11304347826086956,0.03652173913043481,True,8
92,-0.14782608695652175,-0.14565217391304347,0.09582494278493127,0.002173913043478276,4.7258979206049814e-06,-0.2952173913043478,-0.1391304347826087,-0.011739130434782606,True,8
93,0.02608695652173913,0.034782608695652174,0.07728864710709207,0.008695652173913045,7.561436672967867e-05,-0.05782608695652174,0.017391304347826087,0.18173913043478263,True,8
94,-0.5304347826086957,-0.5239130434782608,0.08822445168566533,0.006521739130434856,4.253308128544519e-05,-0.6573913043478261,-0.5304347826086957,-0.4117391304347826,True,8
95,-0.11304347826086956,-0.10652173913043478,0.07725806801702982,0.006521739130434787,4.2533081285444285e-05,-0.22260869565217392,-0.1217391304347826,0.02521739130434784,True,8
96,-0.30434782608695654,-0.3326086956521739,0.08246555103648111,0.02826086956521734,0.0007986767485822277,-0.4260869565217391,-0.33043478260869563,-0.1752173913043478,True,8
97,-0.23478260869565218,-0.25,0.07847193759904368,0.015217391304347822,0.0002315689981096407,-0.3760869565217391,-0.25217391304347825,-0.1334782608695652,True,8
98,-0.06086956521739131,-0.06304347826086956,0.07942967785410918,0.0021739130434782553,4.725897920604891e-06,-0.17652173913043478,-0.06956521739130435,0.07739130434782611,True,8
99,0.3217391304347826,0.341304347826087,0.043857045656156564,0.0195652173913044,0.0003827977315690002,0.2756521739130435,0.33043478260869563,0.40565217391304353,True,8
100,-0.16521739130434782,-0.11739130434782609,0.12861043006738296,0.04782608695652173,0.0022873345935727775,-0.33217391304347826,-0.09565217391304348,0.06608695652173915,True,8
101,-0.6173913043478261,-0.5478260869565217,0.04259982161362047,0.06956521739130439,0.0048393194706994385,-0.5969565217391304,-0.5565217391304347,-0.47,False,8
102,-0.4956521739130435,-0.49782608695652175,0.08928935990396891,0.0021739130434782483,4.72589792060486e-06,-0.64,-0.46956521739130436,-0.36869565217391304,True,8
103,-0.23478260869565218,-0.2543478260869565,0.04797407932763894,0.019565217391304318,0.00038279773156899694,-0.31869565217391305,-0.25217391304347825,-0.1743478260869565,True,8
104,-0.1826086956521739,-0.18695652173913044,0.06194698629902177,0.004347826086956524,1.8903591682419682e-05,-0.26956521739130435,-0.17391304347826086,-0.10173913043478261,True,8
105,-0.25217391304347825,-0.2739130434782609,0.07210053892076956,0.02173913043478265,0.0004725897920604933,-0.3739130434782609,-0.26956521739130435,-0.1743478260869565,True,8
106,-0.16521739130434782,-0.20869565217391306,0.09365504012407833,0.043478260869565244,0.0018903591682419682,-0.3791304347826087,-0.16521739130434782,-0.11608695652173913,True,8
107,0.28695652173913044,0.2282608695652174,0.06843511408129214,0.05869565217391304,0.0034451795841209825,0.1334782608695652,0.2434782608695652,0.31565217391304345,True,8
108,-0.30434782608695654,-0.258695652173913,0.08822445168566533,0.04565217391304355,0.0020841209829867736,-0.3882608695652174,-0.25217391304347825,-0.12217391304347824,True,8
109,0.13043478260869565,0.08695652173913043,0.0602452454806566,0.043478260869565216,0.0018903591682419658,-0.010869565217391302,0.06956521739130435,0.16521739130434782,True,8
110,-0.3217391304347826,-0.2673913043478261,0.06647341239748111,0.054347826086956486,0.002953686200378068,-0.38521739130434784,-0.25217391304347825,-0.2,True,8
111,0.23478260869565218,0.20869565217391303,0.06209937763950303,0.026086956521739146,0.0006805293005671086,0.09347826086956522,0.22608695652173913,0.26956521739130435,True,8
112,-0.391304347826087,-0.3847826086956522,0.07375302371168424,0.0065217391304348005,4.253308128544447e-05,-0.4865217391304348,-0.4,-0.24999999999999997,True,8
113,0.26956521739130435,0.25217391304347825,0.08249419983047945,0.017391304347826098,0.0003024574669187149,0.11695652173913043,0.2434782608695652,0.3821739130434783,True,8
114,-0.3217391304347826,-0.3282608695652174,0.04836651187236303,0.0065217391304348005,4.253308128544447e-05,-0.40260869565217394,-0.33043478260869563,-0.2582608695652174,True,8
115,-0.4260869565217391,-0.391304347826087,0.059614387829574296,0.03478260869565214,0.0012098298676748557,-0.4752173913043478,-0.3826086956521739,-0.31043478260869567,True,8
116,0.14782608695652175,0.1,0.08728199956471622,0.04782608695652174,0.002287334593572779,-0.019999999999999997,0.1217391304347826,0.22565217391304349,True,8
117,-0.0782608695652174,-0.05434782608695653,0.04164618274058265,0.02391304347826087,0.0005718336483931947,-0.09565217391304348,-0.06086956521739131,0.020000000000000004,True,8
118,-0.7043478260869566,-0.7108695652173913,0.04254431693648025,0.006521739130434745,4.253308128544374e-05,-0.7708695652173913,-0.6956521739130435,-0.6552173913043479,True,8
119,-0.14782608695652175,-0.20217391304347826,0.05391129029407497,0.05434782608695651,0.002953686200378071,-0.2808695652173913,-0.20869565217391306,-0.10782608695652172,True,8
120,-0.3391304347826087,-0.3152173913043478,0.07114377466066771,0.023913043478260898,0.0005718336483931961,-0.40869565217391307,-0.3217391304347826,-0.19478260869565217,True,8
121,-0.3739130434782609,-0.3652173913043478,0.10860866084171128,0.008695652173913049,7.561436672967873e-05,-0.4926086956521739,-0.3826086956521739,-0.17739130434782607,True,8
122,-0.3391304347826087,-0.2826086956521739,0.05751633284923023,0.05652173913043479,0.0031947069943289233,-0.38217391304347825,-0.26956521739130435,-0.20608695652173914,True,8
123,-0.16521739130434782,-0.17391304347826086,0.08867860023639626,0.008695652173913049,7.561436672967873e-05,-0.35782608695652174,-0.14782608695652172,-0.08739130434782608,True,8
124,-0.06086956521739131,-0.09130434782608696,0.051992438013484334,0.03043478260869565,0.0009262759924385631,-0.17347826086956522,-0.08695652173913043,-0.014782608695652167,True,8
125,-0.25217391304347825,-0.2391304347826087,0.07416835699666079,0.013043478260869545,0.00017013232514177643,-0.35043478260869565,-0.22608695652173913,-0.1334782608695652,True,8
126,-0.3217391304347826,-0.3108695652173913,0.12047087828258618,0.010869565217391297,0.00011814744801512271,-0.5008695652173913,-0.29565217391304344,-0.13130434782608694,True,8
127,-0.16521739130434782,-0.15652173913043477,0.09643944788182102,0.008695652173913049,7.561436672967873e-05,-0.31260869565217386,-0.1391304347826087,-0.009565217391304332,True,8
128,0.26956521739130435,0.23478260869565218,0.10065945132861065,0.03478260869565217,0.0012098298676748577,0.10173913043478261,0.23478260869565215,0.4078260869565217,True,8
129,-0.5304347826086957,-0.55,0.07652050394260018,0.019565217391304346,0.000382797731568998,-0.6778260869565218,-0.5391304347826087,-0.44956521739130434,True,8
130,-0.3217391304347826,-0.34347826086956523,0.10852159977694507,0.02173913043478265,0.0004725897920604933,-0.5408695652173913,-0.33043478260869563,-0.20608695652173914,True,8
131,-0.4260869565217391,-0.4173913043478261,0.05768043113661565,0.008695652173912993,7.561436672967776e-05,-0.4752173913043478,-0.4260869565217391,-0.30217391304347824,True,8
132,-0.5130434782608696,-0.4608695652173913,0.06735623210795506,0.05217391304347829,0.0027221172022684342,-0.5621739130434782,-0.4608695652173913,-0.3626086956521739,True,8
133,-0.16521739130434782,-0.12391304347826088,0.06732114159653053,0.04130434782608694,0.001706049149338373,-0.22565217391304349,-0.11304347826086958,-0.04652173913043478,True,8
134,-0.4434782608695652,-0.4391304347826087,0.07667474821107999,0.004347826086956497,1.890359168241944e-05,-0.5447826086956521,-0.45217391304347826,-0.3278260869565217,True,8
135,0.02608695652173913,-0.008695652173913047,0.1110186550852496,0.034782608695652174,0.0012098298676748583,-0.10695652173913044,-0.034782608695652174,0.22086956521739134,True,8
136,-0.4260869565217391,-0.4478260869565217,0.05945562752685801,0.021739130434782594,0.00047258979206049086,-0.5356521739130434,-0.4608695652173913,-0.34826086956521735,True,8
137,0.008695652173913044,-0.010869565217391306,0.07847193759904367,0.01956521739130435,0.0003827977315689982,-0.13260869565217392,-0.02608695652173913,0.1182608695652174,True,8
138,-0.0782608695652174,-0.15000000000000002,0.07895225998841252,0.07173913043478262,0.005146502835538754,-0.2717391304347826,-0.16521739130434782,-0.02913043478260869,True,8
139,-0.16521739130434782,-0.15434782608695652,0.0752751725790469,0.010869565217391297,0.00011814744801512271,-0.2634782608695652,-0.16521739130434782,-0.032173913043478254,True,8
140,-0.40869565217391307,-0.43260869565217386,0.0528488947006227,0.023913043478260787,0.0005718336483931908,-0.4926086956521739,-0.43478260869565216,-0.33391304347826084,True,8
141,0.043478260869565216,0.023913043478260877,0.09542958290281725,0.01956521739130434,0.00038279773156899775,-0.11826086956521739,0.008695652173913044,0.1847826086956522,True,8
142,-0.13043478260869565,-0.12608695652173912,0.09905031086864799,0.004347826086956524,1.8903591682419682e-05,-0.23173913043478261,-0.16521739130434782,0.0456521739130435,True,8
143,-0.0782608695652174,-0.05434782608695652,0.10858690211949719,0.023913043478260877,0.000571833648393195,-0.20521739130434782,-0.06956521739130435,0.11,True,8
144,-0.13043478260869565,-0.15869565217391304,0.059574737417585746,0.028260869565217395,0.0007986767485822308,-0.2604347826086956,-0.1391304347826087,-0.09565217391304348,True,8
145,-0.4782608695652174,-0.4369565217391304,0.07323861099096964,0.041304347826086996,0.0017060491493383774,-0.5591304347826087,-0.43478260869565216,-0.3452173913043478,True,8
146,-0.4956521739130435,-0.4978260869565217,0.07193648742510564,0.002173913043478193,4.725897920604619e-06,-0.5939130434782608,-0.5043478260869565,-0.36869565217391304,True,8
147,0.02608695652173913,-0.06739130434782609,0.05495315069462843,0.09347826086956522,0.008738185255198488,-0.14478260869565218,-0.052173913043478265,0.016956521739130443,False,8
148,-0.21739130434782608,-0.23043478260869565,0.07618006725189232,0.013043478260869573,0.00017013232514177714,-0.3443478260869565,-0.25217391304347825,-0.13043478260869565,True,8
149,0.008695652173913044,-0.01956521739130435,0.07114377466066771,0.028260869565217395,0.0007986767485822308,-0.13260869565217392,-0.026086956521739132,0.07521739130434783,True,8
150,-0.25217391304347825,-0.29347826086956524,0.09483345265733581,0.041304347826086996,0.0017060491493383774,-0.46,-0.26956521739130435,-0.16304347826086957,True,8
151,0.26956521739130435,0.2847826086956522,0.08131132264897846,0.01521739130434785,0.00023156899810964154,0.15695652173913044,0.28695652173913044,0.40565217391304353,True,8
152,-0.28695652173913044,-0.2934782608695652,0.04596168372144777,0.006521739130434745,4.253308128544374e-05,-0.3534782608695652,-0.30434782608695654,-0.22043478260869565,True,8
153,-0.02608695652173913,-0.043478260869565216,0.08430747578115355,0.017391304347826087,0.0003024574669187146,-0.19608695652173913,-0.026086956521739132,0.043478260869565216,True,8
154,0.043478260869565216,0.04782608695652174,0.07667474821107999,0.004347826086956524,1.8903591682419682e-05,-0.02608695652173913,0.02608695652173913,0.17652173913043478,True,8
155,-0.5826086956521739,-0.5891304347826087,0.03004407600235926,0.006521739130434856,4.253308128544519e-05,-0.6317391304347826,-0.5826086956521739,-0.5478260869565217,True,8
156,-0.06086956521739131,-0.08478260869565217,0.05212860351426869,0.023913043478260863,0.0005718336483931944,-0.14478260869565218,-0.09565217391304348,0.0026086956521739193,True,8
157,-0.6,-0.5065217391304349,0.038827328477155976,0.09347826086956512,0.008738185255198469,-0.5478260869565217,-0.5130434782608696,-0.4352173913043478,False,8
158,-0.25217391304347825,-0.2543478260869565,0.07140899002459497,0.0021739130434782483,4.72589792060486e-06,-0.3565217391304348,-0.23478260869565218,-0.14565217391304347,True,8
159,-0.30434782608695654,-0.33043478260869563,0.08110764393990275,0.02608695652173909,0.0006805293005671057,-0.4743478260869565,-0.32173913043478264,-0.23782608695652174,True,8
160,-0.09565217391304348,-0.043478260869565216,0.1127085338853541,0.052173913043478265,0.0027221172022684316,-0.19695652173913045,-0.052173913043478265,0.15521739130434786,True,8
161,-0.6521739130434783,-0.6108695652173913,0.05697974966122242,0.04130434782608694,0.001706049149338373,-0.6695652173913044,-0.6173913043478261,-0.4965217391304348,True,8
162,-0.7043478260869566,-0.6565217391304348,0.050517174080966336,0.047826086956521796,0.0022873345935727845,-0.7156521739130435,-0.6695652173913044,-0.5682608695652174,True,8
163,-0.6,-0.5956521739130435,0.0285106022795739,0.004347826086956497,1.890359168241944e-05,-0.6173913043478261,-0.6086956521739131,-0.5395652173913044,True,8
164,-0.5652173913043478,-0.5304347826086957,0.05144417202695317,0.034782608695652084,0.001209829867674852,-0.5826086956521739,-0.5478260869565217,-0.43826086956521737,True,8
165,-0.13043478260869565,-0.15,0.09383148632568364,0.019565217391304346,0.000382797731568998,-0.24913043478260868,-0.1826086956521739,0.01391304347826088,True,8
166,-0.391304347826087,-0.3326086956521739,0.057639450363316753,0.05869565217391309,0.003445179584120989,-0.42,-0.33043478260869563,-0.2552173913043478,True,8
167,-0.6695652173913044,-0.591304347826087,0.04995271866554808,0.07826086956521738,0.006124763705103968,-0.6665217391304348,-0.5826086956521739,-0.5191304347826087,False,8
168,-0.008695652173913044,0.0,0.05070392952039392,0.008695652173913044,7.561436672967865e-05,-0.06086956521739131,0.008695652173913042,0.08347826086956524,True,8
169,-0.4782608695652174,-0.4391304347826087,0.04237736671656072,0.03913043478260869,0.001531190926275992,-0.5039130434782609,-0.4434782608695652,-0.36565217391304344,True,8
