statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,0.17887,0.004804404229454467,0.17166800000000002,0.17788,0.186846,8
post_intervention_mean_magnetization,0.17887,0.004804404229454467,0.17166800000000002,0.17788,0.186846,8
