statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,0.3668203722166833,0.0019354217292896555,0.3639359698681732,0.36676359809460507,0.3704407610501828,16
post_intervention_mean_magnetization,,,,,,0
