start_index,seed,initialization_kind,initial_mple_loss,initial_penalized_objective,final_mple_loss,final_penalized_objective,iterations,cost_evaluations,success,message,is_best
0,0,random,0.7675360123604237,0.7675363693354362,0.4037013167464767,0.41538600073535953,419,2934,True,CONVERGED: alternating objective tolerance reached,True
