time_index,observed_value,sample_mean,sample_std,abs_error,squared_error,q025,q500,q975,in_95_interval,num_finite_samples
15,-0.7352355673523556,-0.7299270072992701,0.009200679909662916,0.005308560053085554,2.8180809837215697e-05,-0.744741207697412,-0.7305905773059058,-0.713901791639018,True,8
16,-0.7259455872594559,-0.7256967485069675,0.008386600218448897,0.0002488387524883784,6.192072473997244e-08,-0.7404777704047777,-0.7229595222295953,-0.717435301924353,True,8
17,-0.7584605175846052,-0.7472627737226277,0.007684512421771355,0.011197743861977472,0.00012538946759845415,-0.7614797611147976,-0.7465162574651625,-0.737806901128069,True,8
18,-0.6721964167219642,-0.6656436629064366,0.010870390197479384,0.006552753815527557,4.293858256691095e-05,-0.6790311877903119,-0.665892501658925,-0.6492037159920372,True,8
19,-0.6529528865295289,-0.6366954213669542,0.005571617658840978,0.016257465162574647,0.0002643051735123283,-0.6443264764432648,-0.6347047113470471,-0.6294127405441274,False,8
20,-0.5600530856005309,-0.5480258792302588,0.01529610729794566,0.012027206370272103,0.00014465369307311386,-0.5593895155938952,-0.5557398805573988,-0.5213669542136695,False,8
21,-0.42800265428002654,-0.4028699402786994,0.01313565908236848,0.02513271400132716,0.0006316533130725063,-0.42363968148639686,-0.40444591904445915,-0.3862309223623092,False,8
22,-0.45786330457863306,-0.4397810218978102,0.0166149436066413,0.018082282680822848,0.0003269689469491859,-0.46373589913735896,-0.44027869940278697,-0.4146814863968149,True,8
23,-0.44990046449900467,-0.4317352355673524,0.018281135401902952,0.01816522893165229,0.00032997554213933737,-0.4610816191108162,-0.43065693430656937,-0.40499336429993366,True,8
24,-0.42203052422030524,-0.42244525547445255,0.015894328449436904,0.0004147312541473158,1.7200201316660545e-07,-0.4485567352355674,-0.42236230922362306,-0.4012939615129396,True,8
25,-0.41274054412740546,-0.42244525547445255,0.011396887305878378,0.00970471134704709,9.418142232950455e-05,-0.4431984074319841,-0.4183808891838089,-0.41023556735235567,True,8
26,-0.45985401459854014,-0.45048108825481087,0.007249616206613084,0.009372926343729271,8.785174824497416e-05,-0.4575149303251493,-0.4522229595222296,-0.4358659588586596,False,8
27,-0.4804246848042468,-0.4794293297942933,0.006577381420570346,0.0009953550099535136,9.90731595839559e-07,-0.4884704711347047,-0.47843397478433974,-0.46929329794293295,True,8
28,-0.46582614465826144,-0.4664067684140677,0.011937057752551095,0.0005806237558062533,3.371239458065596e-07,-0.4809721300597213,-0.46516257465162575,-0.452471798274718,True,8
29,-0.43861977438619776,-0.4464167219641672,0.014004903985895103,0.007796947577969449,6.079239153360365e-05,-0.46161247511612474,-0.44990046449900467,-0.42440278699402784,True,8
30,-0.42733908427339085,-0.4444260119442601,0.01773653861386685,0.01708692767086928,0.00029196309722951823,-0.46942601194426015,-0.44591904445919045,-0.4192103516921035,True,8
31,-0.4359654943596549,-0.4251824817518248,0.013157900530592853,0.0107830126078301,0.00011627336090062291,-0.44241871267418714,-0.42733908427339085,-0.402621101526211,True,8
32,-0.39482415394824155,-0.3900132714001327,0.012784490329748488,0.004810882548108852,2.3144590891698324e-05,-0.41295620437956204,-0.38984737889847376,-0.3738221632382216,True,8
33,-0.3039150630391506,-0.3031685467816855,0.01103621608901958,0.0007465162574651352,5.57286522659752e-07,-0.3150796284007963,-0.30656934306569344,-0.28689449236894493,True,8
34,-0.2833443928334439,-0.2909754479097545,0.010312057244804293,0.007631055076310567,5.823300157768527e-05,-0.30454545454545456,-0.2923025879230259,-0.2737723954877239,True,8
35,-0.1619110816191108,-0.17310882548108825,0.008886869210558767,0.011197743861977444,0.00012538946759845353,-0.1862806901128069,-0.17518248175182483,-0.1621433311214333,False,8
36,-0.0776376907763769,-0.08667883211678833,0.011883914042554929,0.009041141340411424,8.174223673729648e-05,-0.10321831453218315,-0.09024552090245522,-0.06826476443264765,True,8
37,0.0617120106171201,0.04595222295952223,0.01971470286644739,0.01575978765759787,0.00024837090701257413,0.026808228268082282,0.037491705374917056,0.08069011280690114,True,8
38,0.0371599203715992,0.02504976775049768,0.009985295538561504,0.012110152621101523,0.0001466557965063721,0.00854346383543464,0.027538155275381553,0.035169210351692105,False,8
39,0.28865295288652953,0.2884041141340411,0.00952943769964627,0.0002488387524884339,6.192072474000007e-08,0.2741207697412077,0.28898473788984735,0.3051094890510949,True,8
40,0.31917717319177175,0.33219973457199736,0.011555160006722985,0.013022561380225617,0.00016958710490174372,0.3204213669542137,0.32979429329794296,0.355706702057067,False,8
41,0.3291307232913072,0.3458029197080292,0.018616768154830324,0.016672196416721963,0.0002779621333577567,0.3151459854014599,0.347378898473789,0.370985401459854,True,8
42,0.21566025215660253,0.2237060384870604,0.009906088458711142,0.008045786330457855,6.473467767538247e-05,0.20877571333775713,0.22130059721300596,0.23642999336429993,True,8
43,0.26940942269409424,0.2713171864631719,0.008565179429283407,0.0019077637690776417,3.6395625986053295e-06,0.2556901128069011,0.2727272727272727,0.28112143331121436,True,8
44,0.3795620437956204,0.3889349701393497,0.017228677086818647,0.009372926343729271,8.785174824497416e-05,0.36284007962840076,0.38818845388188455,0.41866290643662907,True,8
45,0.3722627737226277,0.3791473125414731,0.013875348405630821,0.006884538818845376,4.739687474818889e-05,0.35628732581287326,0.38287989382879895,0.39741207697412073,True,8
46,0.33775713337757135,0.3386695421366954,0.012506743412004114,0.0009124087591240726,8.324897437263299e-07,0.3186629064366291,0.3387524883875249,0.35489382879893827,True,8
47,0.3151957531519575,0.3119608493696085,0.014132785209207207,0.00323490378234903,1.046460248105606e-05,0.29246848042468476,0.3095554080955541,0.33570006635700067,True,8
48,0.28798938287989384,0.2945421366954214,0.01154324562503562,0.006552753815527557,4.293858256691095e-05,0.2800597213005972,0.29396151293961514,0.3162408759124088,True,8
49,0.19442601194426012,0.19500663570006638,0.014160020719920303,0.0005806237558062533,3.371239458065596e-07,0.17213005972130058,0.19973457199734573,0.21164565361645654,True,8
50,-0.0026542800265428003,0.0026542800265427994,0.018311406405503158,0.0053085600530856,2.8180809837216185e-05,-0.03064034505640345,0.0036496350364963502,0.022213005972130058,True,8
51,0.030524220305242204,0.027538155275381553,0.013112855239130394,0.0029860650298606517,8.916584362556695e-06,0.0009124087591240873,0.03351028533510285,0.0371599203715992,True,8
52,-0.035169210351692105,-0.040892501658925016,0.013751828003447993,0.005723291307232911,3.275606338744781e-05,-0.06584273390842733,-0.04047777040477771,-0.023457199734571995,True,8
53,-0.16921035169210352,-0.17003981420039815,0.016378051763673858,0.0008294625082946316,6.880080526664218e-07,-0.18611479761114796,-0.1768414067684141,-0.1395487723954877,True,8
54,-0.3238221632382216,-0.3137856668878567,0.007049455414717861,0.01003649635036491,0.00010073125899088815,-0.32445255474452556,-0.31320504313205044,-0.3039482415394824,True,8
55,-0.39681486396814863,-0.39863968148639684,0.014098910829435712,0.0018248175182482007,3.329958974905522e-06,-0.41426675514266753,-0.40345056403450563,-0.3743530192435302,True,8
56,-0.46648971466489714,-0.46947577969475784,0.00924841397794716,0.002986065029860707,8.916584362557027e-06,-0.48339416058394163,-0.4674850696748507,-0.45919044459190445,True,8
57,-0.46250829462508297,-0.4581950895819509,0.004998845113908215,0.004313205043132096,1.8603737744100142e-05,-0.46481420039814203,-0.45753151957531524,-0.45079628400796284,True,8
58,-0.47644326476443266,-0.4676509621765096,0.01673377654431986,0.008792302587923073,7.730458479759876e-05,-0.488122096881221,-0.46947577969475784,-0.43998009289980095,True,8
59,-0.5341738553417386,-0.5345885865958859,0.011246178031743327,0.00041473125414737133,1.720020131666515e-07,-0.5542966157929662,-0.5318513603185135,-0.519757796947578,True,8
60,-0.5580623755806238,-0.5473623092236231,0.013657447168427586,0.010700066357000715,0.00011449142004421855,-0.5663072329130724,-0.5471134704711347,-0.5274552090245521,True,8
61,-0.5580623755806238,-0.5521731917717319,0.012783144863013905,0.005889183808891918,3.468248593491472e-05,-0.5700232249502322,-0.5534173855341739,-0.5287989382879894,True,8
62,-0.5859323158593231,-0.5919044459190445,0.012625280418341376,0.005972130059721303,3.566633745022678e-05,-0.611114797611148,-0.5889183808891838,-0.576244193762442,True,8
63,-0.6065029860650298,-0.5997013934970139,0.017156043976706576,0.006801592568015935,4.62616614612896e-05,-0.6220802919708028,-0.6005308560053085,-0.5746018579960186,True,8
64,-0.5209024552090246,-0.5294459190444591,0.01530689852110956,0.008543463835434584,7.299077430737861e-05,-0.5481917717319177,-0.5291970802919708,-0.5056569343065693,True,8
65,-0.6735235567352356,-0.6707033842070338,0.011836636339982245,0.0028201725282017698,7.953373088823961e-06,-0.686877903118779,-0.6688785666887856,-0.6539980092899801,True,8
66,-0.6675514266755143,-0.6556901128069011,0.007784142162006737,0.01186131386861311,0.0001406907666897537,-0.6654445919044459,-0.6562707365627074,-0.6417385534173855,False,8
67,-0.7597876575978766,-0.7438619774386198,0.012217619535183778,0.015925680159256772,0.00025362728853494483,-0.7659754479097545,-0.7368944923689449,-0.732266091572661,True,8
68,-0.7790311877903119,-0.7610318513603185,0.014128890136212355,0.017999336429993407,0.0003239761119200878,-0.7831950895819509,-0.7597876575978766,-0.7363304578633046,True,8
69,-0.7982747179827472,-0.7864134041141341,0.0064287357795814876,0.01186131386861311,0.0001406907666897537,-0.7974618447246185,-0.7856668878566688,-0.7782846715328468,False,8
70,-0.8367617783676178,-0.8199236894492369,0.008568391873626733,0.0168380889183809,0.0002835212384233017,-0.8303251493032515,-0.8211678832116789,-0.8059223623092236,False,8
71,-0.7889847378898474,-0.7723125414731254,0.009715339661859746,0.016672196416721907,0.0002779621333577548,-0.7873921698739217,-0.772063702720637,-0.756021897810219,False,8
72,-0.7717319177173192,-0.7524883875248839,0.008821987923230497,0.0192435301924353,0.0003703134542671689,-0.7611977438619775,-0.7558062375580623,-0.7361645653616457,False,8
73,-0.7339084273390842,-0.7103516921035169,0.010802137090975241,0.02355673523556734,0.0005549197749586198,-0.7268911745189117,-0.7120106171201062,-0.6953384207033843,False,8
74,-0.6257465162574651,-0.6028533510285334,0.010460439794581585,0.0228931652289317,0.0005240970141991674,-0.6209688122096881,-0.6028533510285335,-0.5881055076310551,False,8
75,-0.4996682149966821,-0.4957697412076974,0.00819070602668059,0.0038984737889847243,1.5198097883400913e-05,-0.5073988055739881,-0.4953550099535501,-0.48412408759124087,True,8
76,-0.3603185136031851,-0.35899137358991373,0.012707842071801954,0.0013271400132713884,1.761300614825981e-06,-0.37680822826808225,-0.360650298606503,-0.335185799601858,True,8
77,-0.22627737226277372,-0.20960517584605176,0.012438342767551309,0.016672196416721963,0.0002779621333577567,-0.23384207033842072,-0.2083609820836098,-0.19653284671532845,True,8
78,-0.1353682813536828,-0.13304578633045788,0.012720829139137902,0.0023224950232249297,5.3939831329045666e-06,-0.15212342402123424,-0.13005972130059723,-0.11756801592568016,True,8
79,-0.0617120106171201,-0.06121433311214333,0.01568802857595015,0.0004976775049767707,2.4768289895990356e-07,-0.08269741207697412,-0.0617120106171201,-0.03156934306569342,True,8
80,0.1300597213005972,0.13470471134704712,0.01275539667335175,0.004644990046449915,2.1575932531618785e-05,0.11745189117451892,0.13802256138022562,0.1562043795620438,True,8
81,0.16854678168546783,0.1666390179163902,0.009268849202379694,0.0019077637690776417,3.6395625986053295e-06,0.15119442601194424,0.16655607166556072,0.18195089581950896,True,8
82,0.2083609820836098,0.19948573324485733,0.015441152503992205,0.008875248838752486,7.877004194977736e-05,0.1712176509621765,0.20471134704711347,0.218364299933643,True,8
83,0.15328467153284672,0.1566854678168547,0.020407980661535624,0.0034007962840079675,1.15654153653224e-05,0.13107166556071667,0.1512939615129396,0.18835434638354348,True,8
84,0.1234240212342402,0.1293961512939615,0.011416490069067852,0.005972130059721303,3.566633745022678e-05,0.110185799601858,0.1353682813536828,0.14087591240875913,True,8
85,0.1201061712010617,0.11653948241539482,0.019865410615663763,0.003566688785666891,1.2721268893801962e-05,0.09547113470471134,0.10783012607830125,0.15190776376907764,True,8
86,0.08891838088918382,0.08103848706038487,0.018619724429194195,0.007879893828798945,6.20927267531437e-05,0.05474452554744526,0.07962840079628401,0.11295620437956204,True,8
87,-0.0165892501658925,-0.01824817518248175,0.01969025895813907,0.0016589250165892494,2.7520322106656415e-06,-0.04611811546118116,-0.024220305242203054,0.006519575315195754,True,8
88,-0.06901128069011281,-0.06502986065029862,0.013574832478751681,0.003981420039814193,1.5851705533434052e-05,-0.08565029860650299,-0.0637027206370272,-0.043895155938951554,True,8
89,-0.05308560053085601,-0.0577305905773059,0.018163524476670197,0.004644990046449894,2.157593253161859e-05,-0.09275049767750497,-0.05242203052422031,-0.033775713337757134,True,8
90,-0.30524220305242206,-0.29221964167219644,0.014239482195688095,0.013022561380225617,0.00016958710490174372,-0.3140676841406768,-0.2899800928998009,-0.27000663570006633,True,8
91,-0.006635700066357001,-0.002903118779031188,0.006026603114546356,0.003732581287325813,1.3932163066494823e-05,-0.015477770404777704,-0.00099535500995355,0.0019907100199071004,True,8
92,-0.019243530192435302,-0.03375912408759124,0.014637839589293919,0.01451559389515594,0.00021070246612908837,-0.04930325149303251,-0.039150630391506305,-0.008062375580623754,True,8
93,-0.047113470471134705,-0.05980424684804247,0.01707464237743771,0.012690776376907763,0.00016105580504868013,-0.08996350364963504,-0.057398805573988056,-0.03961512939615129,True,8
94,-0.1154611811546118,-0.11380225613802256,0.0104023990753755,0.0016589250165892494,2.7520322106656415e-06,-0.12662574651625746,-0.11313868613138686,-0.0980424684804247,True,8
95,-0.10086264100862641,-0.08344392833443928,0.017114286084471783,0.017418712674187126,0.0003034115512258872,-0.11252488387524884,-0.08128732581287326,-0.05590577305905773,True,8
96,0.03185136031851361,0.03939946914399469,0.018885351318462168,0.007548108825481084,5.697394684130543e-05,0.019907100199071003,0.035169210351692105,0.06921035169210352,True,8
97,0.07033842070338421,0.08419044459190445,0.013458524437154545,0.013852023888520235,0.00019187856580813524,0.06161247511612475,0.08394160583941607,0.10549104180491042,True,8
98,0.1041804910418049,0.1147976111479761,0.014162207014209057,0.01061712010617119,0.00011272323934886455,0.093828798938288,0.11944260119442601,0.13515262110152623,True,8
99,0.22694094226940942,0.22801924353019243,0.016744257569151554,0.00107830126078301,1.162733609006229e-06,0.2083609820836098,0.22859986728599868,0.24837425348374254,True,8
100,0.33178500331785005,0.33095554080955536,0.015751054053348545,0.0008294625082946872,6.880080526665139e-07,0.312806901128069,0.32614465826144656,0.36156270736562707,True,8
101,0.34571997345719974,0.33717650962176504,0.014074245928048372,0.008543463835434695,7.29907743073805e-05,0.31874585268745853,0.33941605839416056,0.35376575978765756,True,8
102,0.31785003317850036,0.30350033178500335,0.01709558249057822,0.014349701393497005,0.0002059139300825299,0.28372594558725944,0.2989382879893829,0.3329296615792966,True,8
103,0.21765096217650962,0.19608493696084936,0.014278324347279372,0.021566025215660256,0.000465093443602494,0.17047113470471134,0.20106171201061712,0.21277372262773722,False,8
104,0.11147976111479761,0.11405109489051095,0.02041876587444301,0.002571333775713336,6.6117573861242e-06,0.08860318513603185,0.11015262110152621,0.1452886529528865,True,8
105,-0.055739880557398806,-0.0577305905773059,0.018157462896499173,0.0019907100199070965,3.962926383358513e-06,-0.08815527538155275,-0.05474452554744526,-0.03249834107498341,True,8
106,-0.12806901128069012,-0.14051094890510948,0.011371806961920283,0.012441937624419364,0.00015480181184994216,-0.16040145985401458,-0.13735899137358992,-0.1251658925016589,True,8
107,-0.28666224286662245,-0.3005142667551427,0.015510505335928413,0.013852023888520248,0.00019187856580813562,-0.32576310550763105,-0.2992700729927007,-0.27425348374253483,True,8
108,-0.42203052422030524,-0.4260948905109489,0.016167286082966928,0.004064366290643662,1.651907334452052e-05,-0.4593231585932316,-0.42236230922362306,-0.409256801592568,True,8
109,-0.5759787657597877,-0.5668546781685468,0.012355372383122383,0.009124087591240837,8.324897437263503e-05,-0.581486396814864,-0.5676841406768414,-0.544923689449237,True,8
110,-0.5759787657597877,-0.5594724618447247,0.021121021312151884,0.016506303915063025,0.000272458068936425,-0.5825812873258129,-0.5653616456536165,-0.5212176509621765,True,8
111,-0.696748506967485,-0.6815693430656935,0.012804655365566558,0.015179163901791526,0.00023040701675745094,-0.6987392169873922,-0.6755142667551426,-0.6695421366954214,True,8
112,-0.7259455872594559,-0.7233742534837425,0.0072496162066130986,0.0025713337757133914,6.611757386124485e-06,-0.7352023888520239,-0.7209688122096881,-0.7148971466489714,True,8
113,-0.595222295952223,-0.5963835434638355,0.014277360604957922,0.0011612475116125065,1.3484957832262384e-06,-0.613885202388852,-0.6015262110152622,-0.5728765759787657,True,8
114,-0.7637690776376908,-0.7485899137358991,0.0059484665375736405,0.015179163901791637,0.0002304070167574543,-0.7578467153284671,-0.749834107498341,-0.7388188453881884,False,8
