statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,0.397113866733134,0.0038377084113987306,0.3919083028691703,0.39672925667442116,0.40383086850559435,16
post_intervention_mean_magnetization,0.40076245622108037,0.00442749365454838,0.392767850295268,0.40155942429122893,0.4066313878876192,16
