start_index,seed,initialization_kind,initial_mple_loss,initial_penalized_objective,final_mple_loss,final_penalized_objective,iterations,cost_evaluations,success,message,is_best
0,0,random,0.6960531641052006,0.6960673982076561,0.5545068162397645,0.557614739935992,662,4635,True,CONVERGED: alternating objective tolerance reached,True
