statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,-0.31332405297019705,0.0015802718301211782,-0.3151846455670638,-0.3134041141340411,-0.31058423011453795,8
post_intervention_mean_magnetization,,,,,,0
