statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,-0.5869575301872162,0.0021537594739276518,-0.5901496898194306,-0.587199512573391,-0.5827212806026365,16
post_intervention_mean_magnetization,-0.5869575301872162,0.0021537594739276518,-0.5901496898194306,-0.587199512573391,-0.5827212806026365,16
