start_index,seed,initialization_kind,initial_mple_loss,initial_penalized_objective,final_mple_loss,final_penalized_objective,iterations,cost_evaluations,success,message,is_best
0,0,random,0.7465049772064382,0.8773868159284666,0.48462500602951364,0.5171401259742257,3198,3198,True,CONVERGED: proximal objective tolerance reached,True
