source_type,source_name,source_slug,run_name,run_slug,treated_intervention_slug,control_intervention_slug,s,gte,gte_post_s
fit,alternating_rank_3_uv_5_e2,fit_alternating_rank_3_uv_5_e2,default,default,all_intervention,no_intervention,0,-0.53095,-0.53095
fit,alternating_rank_3_uv_5_e2_xi_zero,fit_alternating_rank_3_uv_5_e2_xi_zero,default,default,all_intervention,no_intervention,0,-0.51888,-0.51888
fit,base,fit_base,default,default,all_intervention,no_intervention,0,-0.4188200000000001,-0.4188200000000001
truth,truth,truth,default,default,all_intervention,no_intervention,0,-0.53342,-0.53342
