2026-05-03 02:28:41 | INFO | Loading data...
2026-05-03 02:28:41 | INFO | Using panel artifact: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/HybridExperiments_r8_c2/r5_c1_hybrid_us_county_intervention_generated_graph_confounding/panel_data.npz
2026-05-03 02:28:41 | INFO | Using x_0 artifact: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/HybridExperiments_r8_c2/r5_c1_hybrid_us_county_intervention_generated_graph_confounding/x_0.npy
2026-05-03 02:28:41 | INFO | Using fit config: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/HybridExperiments_r8_c2/r5_c1_hybrid_us_county_intervention_generated_graph_confounding/fits/alternating_rank_8_uv_1_e2_beta_mask/fit_realized_config.yaml
2026-05-03 02:28:41 | INFO | Using model artifact directory: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/HybridExperiments_r8_c2/r5_c1_hybrid_us_county_intervention_generated_graph_confounding
2026-05-03 02:28:41 | INFO | Using truth artifact directory: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/HybridExperiments_r8_c2/r5_c1_hybrid_us_county_intervention_generated_graph_confounding
2026-05-03 02:28:41 | INFO | Configured optimizer mode: alternating_latent_rank
2026-05-03 02:28:41 | INFO | Configured latent rank: 8
2026-05-03 02:28:41 | INFO | Using a fixed known graph with scalar xi.
2026-05-03 02:28:41 | INFO | Fit-time hard bounds active: False
2026-05-03 02:28:41 | INFO | Fixed scalar parameters: {}
2026-05-03 02:28:41 | INFO | Warm-start fixed scalars: {} for 0 steps
2026-05-03 02:28:41 | INFO | Beta mask before s: True with s=50
2026-05-03 02:28:41 | INFO | Beta mask after e: True with e=115
2026-05-03 02:28:41 | INFO | Alternating V-column L2-ball constraint active with radius 1.0
2026-05-03 02:28:41 | INFO | Optimizer settings: steps=20000, tol=1e-09, n_starts=5, seed=0, lambda_nuclear=0.0, lambda_frobenius=0.0, lambda_uv_ridge=0.01, v_column_l2_max=1.0, proximal_lr=1.0
2026-05-03 02:28:41 | INFO | Alternating low-rank start 1/5 | seed=0 | initial_loss=0.735650 | initial_penalized=0.735651
2026-05-03 02:28:41 | INFO | Alternating low-rank iter 0 | Loss: 0.581609 | Penalized: 0.582467
2026-05-03 02:28:50 | INFO | Alternating low-rank iter 100 | Loss: 0.547016 | Penalized: 0.552805
2026-05-03 02:29:02 | INFO | Alternating low-rank iter 200 | Loss: 0.545989 | Penalized: 0.552166
2026-05-03 02:29:13 | INFO | Alternating low-rank iter 300 | Loss: 0.545902 | Penalized: 0.552108
2026-05-03 02:29:24 | INFO | Alternating low-rank iter 400 | Loss: 0.545838 | Penalized: 0.552075
2026-05-03 02:29:36 | INFO | Alternating low-rank iter 500 | Loss: 0.545782 | Penalized: 0.552053
2026-05-03 02:29:47 | INFO | Alternating low-rank iter 600 | Loss: 0.545732 | Penalized: 0.552034
2026-05-03 02:29:58 | INFO | Alternating low-rank iter 700 | Loss: 0.545694 | Penalized: 0.552022
2026-05-03 02:30:08 | INFO | Alternating low-rank iter 800 | Loss: 0.545668 | Penalized: 0.552013
2026-05-03 02:30:17 | INFO | Alternating low-rank iter 900 | Loss: 0.545611 | Penalized: 0.551979
2026-05-03 02:30:26 | INFO | Alternating low-rank iter 1000 | Loss: 0.545548 | Penalized: 0.551906
2026-05-03 02:30:36 | INFO | Alternating low-rank iter 1100 | Loss: 0.545567 | Penalized: 0.551883
2026-05-03 02:30:47 | INFO | Alternating low-rank iter 1200 | Loss: 0.545540 | Penalized: 0.551788
2026-05-03 02:30:59 | INFO | Alternating low-rank iter 1300 | Loss: 0.545348 | Penalized: 0.551663
2026-05-03 02:31:10 | INFO | Alternating low-rank iter 1400 | Loss: 0.545274 | Penalized: 0.551640
2026-05-03 02:31:22 | INFO | Alternating low-rank iter 1500 | Loss: 0.545227 | Penalized: 0.551628
2026-05-03 02:31:33 | INFO | Alternating low-rank iter 1600 | Loss: 0.545176 | Penalized: 0.551614
2026-05-03 02:31:44 | INFO | Alternating low-rank iter 1700 | Loss: 0.545146 | Penalized: 0.551606
2026-05-03 02:31:55 | INFO | Alternating low-rank iter 1800 | Loss: 0.545141 | Penalized: 0.551605
2026-05-03 02:32:07 | INFO | Alternating low-rank iter 1900 | Loss: 0.545139 | Penalized: 0.551604
2026-05-03 02:32:18 | INFO | Alternating low-rank iter 2000 | Loss: 0.545138 | Penalized: 0.551604
2026-05-03 02:32:29 | INFO | Alternating low-rank iter 2100 | Loss: 0.545137 | Penalized: 0.551603
2026-05-03 02:32:41 | INFO | Alternating low-rank iter 2200 | Loss: 0.545136 | Penalized: 0.551603
2026-05-03 02:32:52 | INFO | Alternating low-rank iter 2300 | Loss: 0.545136 | Penalized: 0.551603
2026-05-03 02:33:03 | INFO | Alternating low-rank iter 2400 | Loss: 0.545135 | Penalized: 0.551603
2026-05-03 02:33:11 | INFO | Alternating low-rank iter 2500 | Loss: 0.545135 | Penalized: 0.551603
2026-05-03 02:33:20 | INFO | Alternating low-rank iter 2600 | Loss: 0.545134 | Penalized: 0.551602
2026-05-03 02:33:30 | INFO | Alternating low-rank iter 2700 | Loss: 0.545134 | Penalized: 0.551602
2026-05-03 02:33:38 | INFO | Alternating low-rank start 2/5 | seed=1 | initial_loss=0.763927 | initial_penalized=0.763927
2026-05-03 02:33:38 | INFO | Alternating low-rank iter 0 | Loss: 0.593613 | Penalized: 0.594340
2026-05-03 02:33:48 | INFO | Alternating low-rank iter 100 | Loss: 0.546837 | Penalized: 0.552668
2026-05-03 02:33:58 | INFO | Alternating low-rank iter 200 | Loss: 0.546054 | Penalized: 0.551943
2026-05-03 02:34:09 | INFO | Alternating low-rank iter 300 | Loss: 0.545961 | Penalized: 0.551869
2026-05-03 02:34:21 | INFO | Alternating low-rank iter 400 | Loss: 0.545916 | Penalized: 0.551849
2026-05-03 02:34:30 | INFO | Alternating low-rank iter 500 | Loss: 0.545835 | Penalized: 0.551820
2026-05-03 02:34:38 | INFO | Alternating low-rank iter 600 | Loss: 0.545802 | Penalized: 0.551807
2026-05-03 02:34:47 | INFO | Alternating low-rank iter 700 | Loss: 0.545789 | Penalized: 0.551801
2026-05-03 02:34:56 | INFO | Alternating low-rank iter 800 | Loss: 0.545779 | Penalized: 0.551797
2026-05-03 02:35:04 | INFO | Alternating low-rank iter 900 | Loss: 0.545768 | Penalized: 0.551794
2026-05-03 02:35:13 | INFO | Alternating low-rank iter 1000 | Loss: 0.545749 | Penalized: 0.551789
2026-05-03 02:35:21 | INFO | Alternating low-rank iter 1100 | Loss: 0.545691 | Penalized: 0.551770
2026-05-03 02:35:31 | INFO | Alternating low-rank iter 1200 | Loss: 0.545643 | Penalized: 0.551755
2026-05-03 02:35:40 | INFO | Alternating low-rank iter 1300 | Loss: 0.545636 | Penalized: 0.551753
2026-05-03 02:35:48 | INFO | Alternating low-rank iter 1400 | Loss: 0.545634 | Penalized: 0.551752
2026-05-03 02:35:57 | INFO | Alternating low-rank iter 1500 | Loss: 0.545633 | Penalized: 0.551751
2026-05-03 02:36:06 | INFO | Alternating low-rank iter 1600 | Loss: 0.545632 | Penalized: 0.551751
2026-05-03 02:36:14 | INFO | Alternating low-rank iter 1700 | Loss: 0.545632 | Penalized: 0.551751
2026-05-03 02:36:23 | INFO | Alternating low-rank iter 1800 | Loss: 0.545631 | Penalized: 0.551750
2026-05-03 02:36:31 | INFO | Alternating low-rank iter 1900 | Loss: 0.545631 | Penalized: 0.551750
2026-05-03 02:36:40 | INFO | Alternating low-rank iter 2000 | Loss: 0.545630 | Penalized: 0.551750
2026-05-03 02:36:49 | INFO | Alternating low-rank iter 2100 | Loss: 0.545630 | Penalized: 0.551750
2026-05-03 02:36:57 | INFO | Alternating low-rank iter 2200 | Loss: 0.545630 | Penalized: 0.551750
2026-05-03 02:36:58 | INFO | Alternating low-rank start 3/5 | seed=2 | initial_loss=0.684563 | initial_penalized=0.684564
2026-05-03 02:36:58 | INFO | Alternating low-rank iter 0 | Loss: 0.585599 | Penalized: 0.586250
2026-05-03 02:37:07 | INFO | Alternating low-rank iter 100 | Loss: 0.546522 | Penalized: 0.552739
2026-05-03 02:37:17 | INFO | Alternating low-rank iter 200 | Loss: 0.545515 | Penalized: 0.551998
2026-05-03 02:37:26 | INFO | Alternating low-rank iter 300 | Loss: 0.545313 | Penalized: 0.551888
2026-05-03 02:37:38 | INFO | Alternating low-rank iter 400 | Loss: 0.545281 | Penalized: 0.551876
2026-05-03 02:37:48 | INFO | Alternating low-rank iter 500 | Loss: 0.545249 | Penalized: 0.551866
2026-05-03 02:38:00 | INFO | Alternating low-rank iter 600 | Loss: 0.545214 | Penalized: 0.551856
2026-05-03 02:38:10 | INFO | Alternating low-rank iter 700 | Loss: 0.545200 | Penalized: 0.551852
2026-05-03 02:38:22 | INFO | Alternating low-rank iter 800 | Loss: 0.545195 | Penalized: 0.551850
2026-05-03 02:38:33 | INFO | Alternating low-rank iter 900 | Loss: 0.545194 | Penalized: 0.551848
2026-05-03 02:38:45 | INFO | Alternating low-rank iter 1000 | Loss: 0.545193 | Penalized: 0.551847
2026-05-03 02:38:56 | INFO | Alternating low-rank iter 1100 | Loss: 0.545193 | Penalized: 0.551847
2026-05-03 02:39:07 | INFO | Alternating low-rank iter 1200 | Loss: 0.545192 | Penalized: 0.551846
2026-05-03 02:39:19 | INFO | Alternating low-rank iter 1300 | Loss: 0.545192 | Penalized: 0.551846
2026-05-03 02:39:30 | INFO | Alternating low-rank iter 1400 | Loss: 0.545192 | Penalized: 0.551845
2026-05-03 02:39:42 | INFO | Alternating low-rank iter 1500 | Loss: 0.545192 | Penalized: 0.551845
2026-05-03 02:39:53 | INFO | Alternating low-rank iter 1600 | Loss: 0.545192 | Penalized: 0.551845
2026-05-03 02:40:03 | INFO | Alternating low-rank iter 1700 | Loss: 0.545192 | Penalized: 0.551845
2026-05-03 02:40:12 | INFO | Alternating low-rank iter 1800 | Loss: 0.545192 | Penalized: 0.551844
2026-05-03 02:40:21 | INFO | Alternating low-rank iter 1900 | Loss: 0.545192 | Penalized: 0.551844
2026-05-03 02:40:30 | INFO | Alternating low-rank iter 2000 | Loss: 0.545192 | Penalized: 0.551844
2026-05-03 02:40:33 | INFO | Alternating low-rank start 4/5 | seed=3 | initial_loss=0.717012 | initial_penalized=0.717012
2026-05-03 02:40:33 | INFO | Alternating low-rank iter 0 | Loss: 0.582206 | Penalized: 0.583168
2026-05-03 02:40:42 | INFO | Alternating low-rank iter 100 | Loss: 0.546674 | Penalized: 0.552579
2026-05-03 02:40:51 | INFO | Alternating low-rank iter 200 | Loss: 0.545667 | Penalized: 0.552012
2026-05-03 02:41:00 | INFO | Alternating low-rank iter 300 | Loss: 0.545565 | Penalized: 0.551968
2026-05-03 02:41:09 | INFO | Alternating low-rank iter 400 | Loss: 0.545554 | Penalized: 0.551961
2026-05-03 02:41:18 | INFO | Alternating low-rank iter 500 | Loss: 0.545550 | Penalized: 0.551957
2026-05-03 02:41:27 | INFO | Alternating low-rank iter 600 | Loss: 0.545546 | Penalized: 0.551953
2026-05-03 02:41:36 | INFO | Alternating low-rank iter 700 | Loss: 0.545543 | Penalized: 0.551950
2026-05-03 02:41:45 | INFO | Alternating low-rank iter 800 | Loss: 0.545541 | Penalized: 0.551948
2026-05-03 02:41:54 | INFO | Alternating low-rank iter 900 | Loss: 0.545538 | Penalized: 0.551946
2026-05-03 02:42:03 | INFO | Alternating low-rank iter 1000 | Loss: 0.545537 | Penalized: 0.551944
2026-05-03 02:42:12 | INFO | Alternating low-rank iter 1100 | Loss: 0.545535 | Penalized: 0.551942
2026-05-03 02:42:20 | INFO | Alternating low-rank iter 1200 | Loss: 0.545534 | Penalized: 0.551941
