source_type,source_name,source_slug,run_name,run_slug,num_samples,gibbs_sweeps,s,overall_mean_magnetization_mean,overall_mean_magnetization_std,overall_mean_magnetization_q025,overall_mean_magnetization_q500,overall_mean_magnetization_q975,post_intervention_mean_magnetization_mean,post_intervention_mean_magnetization_std,post_intervention_mean_magnetization_q025,post_intervention_mean_magnetization_q500,post_intervention_mean_magnetization_q975,truth_overall_mean_magnetization_abs_error,truth_post_intervention_mean_magnetization_abs_error,truth_overall_mean_in_95_interval,truth_post_intervention_mean_in_95_interval,truth_unit_mean_abs_error_mean,truth_unit_mean_squared_error_mean,truth_unit_mean_rmse,truth_unit_mean_max_abs_error,truth_unit_mean_correlation,truth_unit_mean_95_interval_coverage_rate,truth_time_mean_abs_error_mean,truth_time_mean_squared_error_mean,truth_time_mean_rmse,truth_time_mean_max_abs_error,truth_time_mean_correlation,truth_time_mean_95_interval_coverage_rate,truth_rank_in_run,truth_is_best
fit,alternating_rank_5_uv_1_e3_beta_mask,fit_alternating_rank_5_uv_1_e3_beta_mask,default,default,8,100,50,-0.1452078705172961,0.00211548253157194,-0.14726681284440726,-0.14579210063183407,-0.14130232826519717,-0.3868536572916135,0.0032238169776945616,-0.3912125465775101,-0.38692256648461026,-0.38264585779184324,0.002793485473587015,0.004628400796284016,0.0,0.0,0.0500468826635123,0.003921938640471749,0.06262538335588652,0.2326086956521739,0.39296363396557893,0.931320504313205,0.01994821268861256,0.0005978524945003867,0.02445102236104631,0.06992368944923691,0.997194336997023,0.6608695652173913,1,True
fit,alternating_rank_5_uv_5_e2_beta_mask_xi_zero,fit_alternating_rank_5_uv_5_e2_beta_mask_xi_zero,default,default,8,100,50,-0.01862323649058019,0.0023329884453545916,-0.023042756989123222,-0.017809641960705114,-0.016101093447967455,-0.20053468429380839,0.003202727590472137,-0.20594022765555614,-0.2008983717012914,-0.195913940074524,0.12937811950030292,0.1909473737940891,0.0,0.0,0.13618403969879692,0.02632561123076556,0.16225169099508813,0.4891304347826087,0.31728542551902844,0.5726609157266092,0.14523455757191078,0.050170338768655974,0.2239873629664316,0.5745686794956868,0.8507453040802578,0.11304347826086956,3,False
fit,base,fit_base,default,default,8,100,50,-0.036248232884221465,0.0031866161243536144,-0.041539482415394825,-0.03485473587028649,-0.03263365165459738,-0.2678168546781685,0.006301968069918529,-0.27788882650196517,-0.2682252054514829,-0.2606755653106018,0.11175312310666166,0.12366520340972897,0.0,0.0,0.11412466460863796,0.016728896215894823,0.12934023432750855,0.3304347826086957,0.030071397542684897,0.7136695421366954,0.15807896483078965,0.042927020262538314,0.2071883690329607,0.5567352355673523,0.8425730884173693,0.043478260869565216,2,False
truth,truth,truth,default,default,8,100,50,-0.14800135599088313,0.003208402148239853,-0.15304174720867836,-0.14801361761057097,-0.1427282825077176,-0.3914820580878975,0.0032424734771784856,-0.39501454749629933,-0.39213924761370017,-0.38560257260987185,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,
