2026-04-24 14:01:14 | INFO | Loading data...
2026-04-24 14:01:14 | INFO | Using panel artifact: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_rank_20/panel_data.npz
2026-04-24 14:01:14 | INFO | Using x_0 artifact: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_rank_20/x_0.npy
2026-04-24 14:01:14 | INFO | Using fit config: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_rank_20/fits/manifold_rank_5/fit_realized_config.yaml
2026-04-24 14:01:14 | INFO | Using model artifact directory: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_rank_20
2026-04-24 14:01:14 | INFO | Using truth artifact directory: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_rank_20
2026-04-24 14:01:14 | INFO | Configured optimizer mode: exact_rank_manifold
2026-04-24 14:01:14 | INFO | Configured latent rank: 5
2026-04-24 14:01:14 | INFO | Using a fixed known graph with scalar xi.
2026-04-24 14:01:14 | INFO | Fit-time hard bounds active: False
2026-04-24 14:01:14 | INFO | Fixed scalar parameters: {}
2026-04-24 14:01:14 | INFO | Optimizer settings: steps=20000, tol=1e-09, n_starts=1, seed=0, lambda_nuclear=0.0, lambda_frobenius=0.3, lambda_uv_ridge=0.0, proximal_lr=1.0
2026-04-24 14:01:14 | INFO | Pymanopt start 1/1 | seed=0 | initialization=random | initial_loss=0.758988 | initial_penalized=0.758990
2026-04-24 14:01:14 | INFO | Pymanopt eval 0 | Loss: 0.758988 | Penalized: 0.758990
2026-04-24 14:01:16 | INFO | Pymanopt eval 100 | Loss: 0.530619 | Penalized: 0.530623
2026-04-24 14:01:18 | INFO | Pymanopt eval 200 | Loss: 0.491703 | Penalized: 0.500275
2026-04-24 14:01:20 | INFO | Pymanopt eval 300 | Loss: 0.484234 | Penalized: 0.493440
2026-04-24 14:01:22 | INFO | Pymanopt eval 400 | Loss: 0.466056 | Penalized: 0.480614
2026-04-24 14:01:24 | INFO | Pymanopt eval 500 | Loss: 0.458193 | Penalized: 0.477686
2026-04-24 14:01:26 | INFO | Pymanopt eval 600 | Loss: 0.457992 | Penalized: 0.477290
2026-04-24 14:01:27 | INFO | Pymanopt eval 700 | Loss: 0.457985 | Penalized: 0.477279
2026-04-24 14:01:29 | INFO | Pymanopt eval 800 | Loss: 0.457269 | Penalized: 0.476623
2026-04-24 14:01:31 | INFO | Pymanopt eval 900 | Loss: 0.456990 | Penalized: 0.476350
2026-04-24 14:01:33 | INFO | Pymanopt eval 1000 | Loss: 0.455743 | Penalized: 0.475913
2026-04-24 14:01:35 | INFO | Pymanopt eval 1100 | Loss: 0.455734 | Penalized: 0.475892
2026-04-24 14:01:37 | INFO | Pymanopt eval 1200 | Loss: 0.455756 | Penalized: 0.475827
2026-04-24 14:01:39 | INFO | Pymanopt eval 1300 | Loss: 0.455817 | Penalized: 0.475752
2026-04-24 14:01:41 | INFO | Pymanopt eval 1400 | Loss: 0.455818 | Penalized: 0.475736
2026-04-24 14:01:43 | INFO | Pymanopt eval 1500 | Loss: 0.455866 | Penalized: 0.475713
2026-04-24 14:01:45 | INFO | Pymanopt eval 1600 | Loss: 0.456298 | Penalized: 0.475610
2026-04-24 14:01:47 | INFO | Pymanopt eval 1700 | Loss: 0.456117 | Penalized: 0.475549
