source_type,source_name,source_slug,run_name,run_slug,treated_intervention_slug,control_intervention_slug,s,gte,gte_post_s
fit,alternating_rank_3_uv_5_e2,fit_alternating_rank_3_uv_5_e2,default,default,all_intervention,no_intervention,0,-0.49244000000000004,-0.49244000000000004
fit,alternating_rank_3_uv_5_e2_xi_zero,fit_alternating_rank_3_uv_5_e2_xi_zero,default,default,all_intervention,no_intervention,0,-0.50826,-0.50826
fit,base,fit_base,default,default,all_intervention,no_intervention,0,-0.38821000000000006,-0.38821000000000006
fit,treatment_shared_unit_rank_3_uv_1_e1,fit_treatment_shared_unit_rank_3_uv_1_e1,default,default,all_intervention,no_intervention,0,-0.03151,-0.03151
fit,treatment_split_rank_1_uv_1_e1,fit_treatment_split_rank_1_uv_1_e1,default,default,all_intervention,no_intervention,0,-0.04181,-0.04181
truth,truth,truth,default,default,all_intervention,no_intervention,0,-0.5354099999999999,-0.5354099999999999
