view_code,view_label,component_rank,singular_value,energy_share,cumulative_energy_share,next_singular_ratio,matrix_kind,outcome_code,intervention_code,requested_start_date,resolved_start_week_end_date,start_index,node_count,transition_weeks
raw,Raw,33,45.86506455651973,0.006069080946232719,0.6748509026441408,1.000729499967906,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,34,45.83163038362579,0.006060235837457925,0.6809111384815988,1.0059970876881683,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,35,45.55841258839941,0.005988196986742536,0.6868993354683414,1.0066383351372838,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,36,45.25797498282859,0.0059094783749641935,0.6928088138433055,1.0043376127805796,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,37,45.06251125807057,0.005858543956849881,0.6986673578001554,1.0027882175896126,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,38,44.93721652053977,0.00582601029576144,0.7044933680959169,1.0047609520407976,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,39,44.72428633822459,0.005770929253234191,0.7102642973491511,1.0030294173274914,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,40,44.58920702185348,0.005736122393576955,0.716000419742728,1.0014436005316447,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,41,44.524930808067516,0.005719596847936298,0.7217200165906643,1.005764109224733,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,42,44.269755104294184,0.005654225835937166,0.7273742424266015,1.0056506149127329,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,43,44.021009332486486,0.00559086368728791,0.7329651061138894,1.0030153667436226,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,44,43.88866889986397,0.00555729857131037,0.7385224046851998,1.0027936232553245,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,45,43.76640206126375,0.005526378204287793,0.7440487828894876,1.0117624203435587,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,46,43.257588126669326,0.005398629383273891,0.7494474122727615,1.0024581692549548,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,47,43.15151440066487,0.005372185439170216,0.7548195977119316,1.0067186881947825,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,48,42.86352772296585,0.0053007184122139065,0.7601203161241455,1.0015411602198274,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,49,42.79756981086805,0.005284417592441431,0.765404733716587,1.006805400896785,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,50,42.508283897511134,0.0052132200453287696,0.7706179537619158,1.0031677587701495,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,51,42.374053119116276,0.00518034787727327,0.7757983016391891,1.0028525916118405,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,52,42.2535210793147,0.005150919025994899,0.7809492206651839,1.004364048043939,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,53,42.069925901475706,0.0051062539031062485,0.7860554745682902,1.0047133432806032,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,54,41.87256612329685,0.005058457037448046,0.7911139316057382,1.0004965540409057,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,55,41.85178445060879,0.005053437182136176,0.7961673687878743,1.0061733453038033,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,56,41.595004127218346,0.004991616999923001,0.8011589857877973,1.004873025581508,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,57,41.39329354885192,0.004943321747270496,0.8061023075350678,1.0068545439603895,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,58,41.11149301271899,0.004876243783315087,0.8109785513183829,1.0060487681608243,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,59,40.86431424977105,0.004817784192908576,0.8157963355112915,1.0025825805667539,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,60,40.759050717468774,0.004792995630216071,0.8205893311415076,1.0014188377160864,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,61,40.70130217484927,0.004779423555951617,0.8253687546974592,1.006407704645825,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,62,40.44216075350185,0.004718757007622647,0.8300875117050819,1.0057389967501156,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,63,40.21138773000174,0.004665057855147095,0.834752569560229,1.0010286082490558,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,64,40.17006846621226,0.00465547560826341,0.8394080451684924,1.0018400492255715,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,65,40.09628932010052,0.0046383901712045445,0.844046435339697,1.005859180206847,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,66,39.86272642245511,0.004584509846315747,0.8486309451860128,1.0006823937026599,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,67,39.8355428988389,0.004578259363680317,0.8532092045496931,1.002199450465312,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,68,39.74811888027241,0.004558186303108012,0.8577673908528011,1.0063608235012673,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,69,39.49688615856811,0.0045007472843336584,0.8622681381371348,1.0080504064959186,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,70,39.18145948262958,0.00442914736213307,0.8666972854992678,1.004476742650467,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,71,39.00683591662187,0.0043897557722693,0.8710870412715371,1.004057697289226,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,72,38.84919763269907,0.004354346835649609,0.8754413881071867,1.0023464837448404,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,73,38.758252024345516,0.004333983728059443,0.8797753718352462,1.0084326404172572,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,74,38.434150652153214,0.0042618041497718175,0.8840371759850181,1.0082854433208883,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,75,38.118323443772546,0.004192050379862266,0.8882292263648803,1.007152854793221,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,76,37.847605020787675,0.004132717480192587,0.892361943845073,1.005644413518766,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,77,37.635176521647736,0.004086455993236159,0.8964483998383092,1.0124856450669495,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,78,37.17107171347516,0.003986291717862477,0.9004346915561716,1.003897542433511,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,79,37.026758351624345,0.003955398961454036,0.9043900905176256,1.0052652900344017,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,80,36.832822856499135,0.003914072991483931,0.9083041635091096,1.0049950068457887,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,81,36.64975706904277,0.003875262379099999,0.9121794258882095,1.0040695724610402,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,82,36.50121273888603,0.0038439125570797618,0.9160233384452893,1.0093555799319294,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,83,36.162887950099474,0.0037729853867212427,0.9197963238320105,1.0053018770281574,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,84,35.972167939249346,0.0037332935179295425,0.92352961734994,1.0151417618477805,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,85,35.43561036615429,0.0036227531866417644,0.9271523705365817,1.000219693792882,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,86,35.42782709244678,0.00362116191827214,0.9307735324548538,1.0057995941143247,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,87,35.223544829169875,0.0035795219708968005,0.9343530544257507,1.0093352314248947,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,88,34.897766106355206,0.0035136149540228915,0.9378666693797736,1.0067237852882716,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,89,34.664688185908275,0.0034668376764266724,0.9413335070562002,1.008398946502632,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,90,34.37596628411174,0.0034093276534617792,0.944742834709662,1.0260943868781989,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,91,33.5017584383222,0.0032381287858391067,0.9479809634955011,1.0067633635398097,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,92,33.27669604556231,0.0031947678939117236,0.9511757313894128,1.0128259670511395,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,93,32.85529511298767,0.0031143660510704004,0.9542900974404832,1.0180937084701762,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,94,32.27138606165949,0.0030046517940644263,0.9572947492345476,1.0116899327019264,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,95,31.898494804106733,0.002935616314496478,0.9602303655490441,1.0112813741354345,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,96,31.542650364125826,0.0028704849600227557,0.9631008505090668,1.0120512195431537,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,97,31.167049409183438,0.0028025301314863445,0.9659033806405531,1.010468041463527,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,98,30.844171344639623,0.0027447647382865125,0.9686481453788397,1.0293952800393469,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,99,29.963389130228627,0.0025902446212443474,0.971238390000084,1.0094881053303926,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,100,29.681765413592462,0.0025417824011642305,0.9737801724012483,1.0149174284663935,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,101,29.245497792311586,0.0024676124206459765,0.9762477848218942,1.0075479932135678,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,102,29.026406671739043,0.002430778928112798,0.9786785637500071,1.010949778507042,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,103,28.712016451108855,0.00237840768785882,0.9810569714378659,1.0143179050591455,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,104,28.306723471902664,0.0023117353616882532,0.9833687067995541,1.008719753090743,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,105,28.0620295034078,0.0022719410860913706,0.9856406478856455,1.0160430359027501,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,106,27.618937891223084,0.002200760884680876,0.9878414087703264,1.0184857732743096,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,107,27.117647213108842,0.0021215971563850722,0.9899630059267115,1.008019710069363,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,108,26.90190176067375,0.0020879729907992885,0.9920509789175108,1.0160749446846544,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,109,26.476296754884483,0.0020224295024745586,0.9940734084199854,1.0216237565268094,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,110,25.915897692997405,0.0019377218003921075,0.9960111302203775,1.0171206319759711,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,111,25.479669646116914,0.0018730376079029796,0.9978841678282805,1.1630420314993815,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,112,21.90778059264874,0.0013846999523834769,0.9992688677806639,1.4975240687720737,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,113,14.629334545929861,0.0006174588997915147,0.9998863266804554,2.3880469791776187,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,114,6.126066477539661,0.0001082735365027991,0.9999946002169582,4.477885720374583,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,115,1.3680711970083963,5.399783041701008e-06,0.9999999999999999,,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,1,197.3498190328268,0.14793971528680447,0.14793971528680447,1.7669896231717943,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,2,111.68702772491584,0.047382370073455235,0.1953220853602597,1.0828350355926954,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,3,103.1431603649427,0.04041031001149354,0.23573239537175322,1.1616852069960533,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,4,88.78753017063522,0.02994437577125864,0.26567677114301186,1.134753663751364,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,5,78.24388059441372,0.023254771518670253,0.2889315426616821,1.1092242306879236,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,6,70.53928180588706,0.01890050380688471,0.30783204646856677,1.1147932523792807,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,7,63.275662689325124,0.015208441727115187,0.32304048819568193,1.050152494747365,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,8,60.253785051043785,0.01379049900338568,0.3368309871990676,1.0071972958373372,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,9,59.823219641343044,0.013594113106469845,0.3504251003055375,1.0715025138996377,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,10,55.83115192480677,0.011840348641031933,0.3622654489465694,1.0243283191229238,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,11,54.505133639780574,0.011284599006410913,0.37355004795298036,1.0082908692742552,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,12,54.056954496684206,0.01109978233524655,0.3846498302882269,1.01026357554759,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,13,53.50777342178638,0.010875395817200855,0.3955252261054278,1.0172511787616536,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,14,52.60035528975631,0.01050966006021922,0.406034886165647,1.0166354085350526,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,15,51.73964515514187,0.010168530727678442,0.4162034168933254,1.0090582540482975,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,16,51.27518153443042,0.009986785609920022,0.4261902025032454,1.0047239603631086,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,17,51.03409847606252,0.009893095654084388,0.4360832981573298,1.0154589637306612,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,18,50.25717463615666,0.009594170961494036,0.4456774691188239,1.0076998117964748,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,19,49.87316068518539,0.009448113419902827,0.4551255825387267,1.0030397604553958,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,20,49.722017662133545,0.00939093426508498,0.4645165168038117,1.0057656303488622,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,21,49.43698229664783,0.009283574340005688,0.4738000911438174,1.0131853109088875,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,22,48.79362320432766,0.009043518885886405,0.4828436100297038,1.0108265722596803,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,23,48.27101358767271,0.00885083307083671,0.4916944431005405,1.001567052822058,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,24,48.19548871107755,0.00882315869274907,0.5005176017932895,1.0075354018234324,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,25,47.835032519803875,0.008691674637811654,0.5092092764311011,1.0046557735435078,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,26,47.613355518861525,0.00861130341996588,0.517820579851067,1.0079608960222335,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,27,47.237304251345954,0.008475816076804364,0.5262963959278714,1.0038540639512548,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,28,47.05594761993184,0.008410859165293223,0.5347072550931646,1.00377151069545,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,29,46.87914243285282,0.008347772993865774,0.5430550280870304,1.0057181527832098,outcome_x,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
