view_code,view_label,component_rank,singular_value,energy_share,cumulative_energy_share,next_singular_ratio,matrix_kind,outcome_code,intervention_code,requested_start_date,resolved_start_week_end_date,start_index,node_count,transition_weeks
raw,Raw,86,9.143349632846067e-16,2.411957026873614e-36,1.0,0.0009143349632846067,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,87,8.909585914916585e-16,2.290202855522923e-36,1.0,0.0008909585914916586,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,88,8.370030596450546e-16,2.021217281253233e-36,1.0,0.0008370030596450546,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,89,7.633677095287149e-16,1.681227488967764e-36,1.0,0.0007633677095287149,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,90,7.211772332592676e-16,1.5005239369074529e-36,1.0,0.0007211772332592676,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,91,6.57747782994254e-16,1.2481813739761011e-36,1.0,0.000657747782994254,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,92,6.101797324432937e-16,1.0741735838105351e-36,1.0,0.0006101797324432937,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,93,5.948796947178927e-16,1.0209799232210647e-36,1.0,0.0005948796947178927,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,94,5.182795386811102e-16,7.749738328827917e-37,1.0,0.0005182795386811102,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,95,4.758112038239122e-16,6.531730235260397e-37,1.0,0.00047581120382391226,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,96,4.1656133499068243e-16,5.006299466524902e-37,1.0,0.00041656133499068246,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,97,3.8291156838186584e-16,4.23015115549639e-37,1.0,0.00038291156838186587,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,98,3.530185855201808e-16,3.595456614715942e-37,1.0,0.0003530185855201808,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,99,2.8259034914579963e-16,2.3039527258401365e-37,1.0,0.0002825903491457996,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,100,2.525504224578985e-16,1.840157984006896e-37,1.0,0.0002525504224578985,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,101,2.2148190269036353e-16,1.4152572983856113e-37,1.0,0.00022148190269036353,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,102,2.0444231268667218e-16,1.2058699753808331e-37,1.0,0.00020444231268667217,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
