source_type,source_name,source_slug,run_name,run_slug,treated_intervention_slug,control_intervention_slug,s,gte,gte_post_s
fit,alternating_rank_8_uv_1_e2_beta_mask_xi_zero,fit_alternating_rank_8_uv_1_e2_beta_mask_xi_zero,default,default,all_intervention_from_s,no_intervention,50,-0.41561409076483646,-0.7347965902710427
fit,alternating_rank_8_uv_5_e3_beta_mask,fit_alternating_rank_8_uv_5_e3_beta_mask,default,default,all_intervention_from_s,no_intervention,50,-0.5043485473587028,-0.8918967893420447
fit,base,fit_base,default,default,all_intervention_from_s,no_intervention,50,-0.24931551311272035,-0.4400566586697974
truth,truth,truth,default,default,all_intervention_from_s,no_intervention,50,-0.5088290874469865,-0.9014853759379307
