experiment_name,experiment_slug,experiment_path,execution_mode,search_name,search_slug,split_kind,outer_num_folds,test_fold_id,output_path,best_candidate_name,best_candidate_slug,weighted_mean_validation_loss,mean_fold_validation_loss,weighted_mean_validation_brier_score,mean_fold_validation_brier_score,standard_error_fold_validation_brier_score,weighted_mean_validation_ece,mean_fold_validation_ece,weighted_mean_validation_mean_magnetization_abs_diff,mean_fold_validation_mean_magnetization_abs_diff,standard_error_fold_validation_mean_magnetization_abs_diff,total_validation_slots,weighted_mean_post_s_validation_loss,mean_fold_post_s_validation_loss,weighted_mean_post_s_validation_brier_score,mean_fold_post_s_validation_brier_score,standard_error_fold_post_s_validation_brier_score,weighted_mean_post_s_validation_ece,mean_fold_post_s_validation_ece,weighted_mean_post_s_validation_mean_magnetization_abs_diff,mean_fold_post_s_validation_mean_magnetization_abs_diff,standard_error_fold_post_s_validation_mean_magnetization_abs_diff,total_post_s_validation_slots,status
synth_no_interference,synth_no_interference,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference,cv,treatment_split,treatment_split,train_cv,6,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference/cv_runs_baselines/treatment_split,treatment_split__candidate_0005,treatment_split_candidate_0005,0.6711080609685474,0.671107280413583,0.2392282697154298,0.23922789299869107,0.00038365975795491526,0.017713172386832437,0.017712730540443002,0.019306818181818182,0.019307597233785705,0.0037225883682507955,22000,0.6711080609685474,0.671107280413583,0.2392282697154298,0.23922789299869107,0.00038365975795491526,0.017713172386832437,0.017712730540443002,0.019306818181818182,0.019307597233785705,0.0037225883682507955,22000,completed
synth_no_interference,synth_no_interference,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference,cv,treatment_shared_unit,treatment_shared_unit,train_cv,6,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference/cv_runs_baselines/treatment_shared_unit,treatment_shared_unit__candidate_0011,treatment_shared_unit_candidate_0011,0.6374482927335072,0.6374471792667251,0.2236921410769201,0.2236915996806399,0.0005359971921648624,0.020482497477220144,0.020481980910439297,0.01940340909090909,0.019403788127227234,0.004294051183584311,22000,0.6374482927335072,0.6374471792667251,0.2236921410769201,0.2236915996806399,0.0005359971921648624,0.020482497477220144,0.020481980910439297,0.01940340909090909,0.019403788127227234,0.004294051183584311,22000,completed
