experiment_name,experiment_slug,descriptor,experiment_path,intervention_source,graph_source,N,T,has_truth,field_mode,latent_rank
synth_no_interference,synth_no_interference,synth_no_interference,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference,generated,generated,500,50,True,confounded_low_rank,3
