experiment_name,experiment_slug,descriptor,experiment_path,intervention_source,graph_source,field_mode,variant_name,variant_slug,fit_path,N,T,s,latent_rank,optimizer_mode,lambda_nuclear,lambda_frobenius,lambda_uv_ridge,fixed_scalar_params,status
synth_no_interference_1,synth_no_interference_1,synth_no_interference_1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_1,generated,generated,confounded_low_rank,treatment_split_rank_1_uv_1_e1,treatment_split_rank_1_uv_1_e1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_1/fits_baselines/treatment_split_rank_1_uv_1_e1,500,50,0,1,alternating_treatment_split_latent_rank,0.0,0.0,0.1,"{'beta': 0.0, 'xi': 0.0, 'eta': 0.0}",completed
synth_no_interference_1,synth_no_interference_1,synth_no_interference_1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_1,generated,generated,confounded_low_rank,treatment_shared_unit_rank_3_uv_1_e1,treatment_shared_unit_rank_3_uv_1_e1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_1/fits_baselines/treatment_shared_unit_rank_3_uv_1_e1,500,50,0,3,alternating_treatment_shared_unit_latent_rank,0.0,0.0,0.1,"{'beta': 0.0, 'xi': 0.0, 'eta': 0.0}",completed
synth_no_interference_2,synth_no_interference_2,synth_no_interference_2,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_2,generated,generated,confounded_low_rank,treatment_split_rank_1_uv_1_e1,treatment_split_rank_1_uv_1_e1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_2/fits_baselines/treatment_split_rank_1_uv_1_e1,500,50,0,1,alternating_treatment_split_latent_rank,0.0,0.0,0.1,"{'beta': 0.0, 'xi': 0.0, 'eta': 0.0}",completed
synth_no_interference_2,synth_no_interference_2,synth_no_interference_2,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_2,generated,generated,confounded_low_rank,treatment_shared_unit_rank_3_uv_1_e1,treatment_shared_unit_rank_3_uv_1_e1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_2/fits_baselines/treatment_shared_unit_rank_3_uv_1_e1,500,50,0,3,alternating_treatment_shared_unit_latent_rank,0.0,0.0,0.1,"{'beta': 0.0, 'xi': 0.0, 'eta': 0.0}",completed
synth_no_interference_3,synth_no_interference_3,synth_no_interference_3,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_3,generated,generated,confounded_low_rank,treatment_split_rank_1_uv_1_e1,treatment_split_rank_1_uv_1_e1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_3/fits_baselines/treatment_split_rank_1_uv_1_e1,500,50,0,1,alternating_treatment_split_latent_rank,0.0,0.0,0.1,"{'beta': 0.0, 'xi': 0.0, 'eta': 0.0}",completed
synth_no_interference_3,synth_no_interference_3,synth_no_interference_3,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_3,generated,generated,confounded_low_rank,treatment_shared_unit_rank_3_uv_1_e1,treatment_shared_unit_rank_3_uv_1_e1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_3/fits_baselines/treatment_shared_unit_rank_3_uv_1_e1,500,50,0,3,alternating_treatment_shared_unit_latent_rank,0.0,0.0,0.1,"{'beta': 0.0, 'xi': 0.0, 'eta': 0.0}",completed
synth_no_interference_4,synth_no_interference_4,synth_no_interference_4,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_4,generated,generated,confounded_low_rank,treatment_split_rank_1_uv_1_e1,treatment_split_rank_1_uv_1_e1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_4/fits_baselines/treatment_split_rank_1_uv_1_e1,500,50,0,1,alternating_treatment_split_latent_rank,0.0,0.0,0.1,"{'beta': 0.0, 'xi': 0.0, 'eta': 0.0}",completed
synth_no_interference_4,synth_no_interference_4,synth_no_interference_4,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_4,generated,generated,confounded_low_rank,treatment_shared_unit_rank_3_uv_1_e1,treatment_shared_unit_rank_3_uv_1_e1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_4/fits_baselines/treatment_shared_unit_rank_3_uv_1_e1,500,50,0,3,alternating_treatment_shared_unit_latent_rank,0.0,0.0,0.1,"{'beta': 0.0, 'xi': 0.0, 'eta': 0.0}",completed
synth_no_interference_5,synth_no_interference_5,synth_no_interference_5,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_5,generated,generated,confounded_low_rank,treatment_split_rank_1_uv_1_e1,treatment_split_rank_1_uv_1_e1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_5/fits_baselines/treatment_split_rank_1_uv_1_e1,500,50,0,1,alternating_treatment_split_latent_rank,0.0,0.0,0.1,"{'beta': 0.0, 'xi': 0.0, 'eta': 0.0}",completed
synth_no_interference_5,synth_no_interference_5,synth_no_interference_5,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_5,generated,generated,confounded_low_rank,treatment_shared_unit_rank_3_uv_1_e1,treatment_shared_unit_rank_3_uv_1_e1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_5/fits_baselines/treatment_shared_unit_rank_3_uv_1_e1,500,50,0,3,alternating_treatment_shared_unit_latent_rank,0.0,0.0,0.1,"{'beta': 0.0, 'xi': 0.0, 'eta': 0.0}",completed
