start_index,seed,initialization_kind,initial_mple_loss,initial_penalized_objective,final_mple_loss,final_penalized_objective,iterations,cost_evaluations,success,message,is_best
0,0,random,0.8200234187838867,0.8200237149070236,0.3999438845624585,0.40676393010936496,853,5972,True,CONVERGED: alternating objective tolerance reached,True
