statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,-0.5127152996162835,0.0010194096210840006,-0.5142381927815124,-0.5124376099939413,-0.5113079541848187,8
post_intervention_mean_magnetization,-0.5127152996162835,0.0010194096210840006,-0.5142381927815124,-0.5124376099939413,-0.5113079541848187,8
