statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,0.09348547358702863,0.00294226115943499,0.08992311243183981,0.09298346845157382,0.09815484261850495,8
post_intervention_mean_magnetization,,,,,,0
