start_index,seed,initialization_kind,initial_mple_loss,initial_penalized_objective,final_mple_loss,final_penalized_objective,iterations,cost_evaluations,success,message,is_best
0,0,random,0.6770643224576279,0.6784953150729021,0.461604444929726,0.47694142176310295,386,2703,True,CONVERGED: alternating objective tolerance reached,True
