statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,-0.25247,0.00573500653879313,-0.26094,-0.25307999999999997,-0.244116,8
post_intervention_mean_magnetization,,,,,,0
